Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_006114.5	LOC770940	+	XP_015158083.1	3372405	3372728	feather keratin 3-like
NC_006114.5	LOC100858069	-	XP_003643908.2	3379426	3379107	feather keratin 1-like
NC_006114.5	LOC100858100	+	XP_003643909.2	3382620	3382943	feather keratin 3-like
NC_006114.5	LOC426957	-	XP_424568.1	3397573	3397263	feather keratin 1-like
NC_006114.5	LOC107057524	+	XP_015158085.1	3401588	3401902	feather keratin 1-like
NC_006114.5	LOC107057537	+	XP_015158104.1	3410699	3411013	feather keratin 1-like
NC_006114.5	LOC107057539	-	XP_015158107.1	3415725	3415415	feather keratin 1
NC_006114.5	LOC107057556	+	XP_015158124.1	3419740	3420054	feather keratin 1-like
NC_006114.5	LOC107057555	-	XP_015158123.1	3424833	3424523	feather keratin 1-like
NC_006114.5	LOC107057554	+	XP_015158122.1	3428848	3429162	feather keratin 1-like
NC_006114.5	LOC100859690	-	XP_015154748.1	3433335	3433025	feather keratin 1-like
NC_006114.5	LOC771021	+	XP_024999900.1	3435998	3436312	feather keratin 1-like
NC_006114.5	GTSF1	+	XP_001234364.2	3444357	3454834	gametocyte-specific factor 1 isoform X1
NC_006114.5	GOSR2	-	XP_024999740.1	3474873	3466143	Golgi SNAP receptor complex member 2 isoform X1
NC_006114.5	WNT9B	-	XP_015154749.1	3504657	3498978	protein Wnt-9b
NC_006114.5	WNT3	+	NP_001075165.1	3523299	3544335	proto-oncogene Wnt-3
NC_006114.5	NSF	-	NP_001019627.1	3602456	3547738	vesicle-fusing ATPase
NC_006114.5	MEIOC	+	XP_024999901.1	3608460	3621331	meiosis-specific coiled-coil domain-containing protein MEIOC
NC_006114.5	CCDC43	-	NP_001007885.1	3631307	3624774	coiled-coil domain-containing protein 43
NC_006114.5	DBF4B	+	XP_015154750.1	3631544	3640971	protein DBF4 homolog B isoform X3
NC_006114.5	ADAM11	+	XP_015154751.1	3642225	3651577	disintegrin and metalloproteinase domain-containing protein 11
NC_006114.5	LOC112530391	+	XP_024999947.1	3652140	3653135	uncharacterized protein LOC112530391
NC_006114.5	GJC1	-	XP_015154708.1	3661913	3660733	gap junction gamma-1 protein isoform X1
NC_006114.5	EFTUD2	-	NP_001026672.1	3689794	3675118	116 kDa U5 small nuclear ribonucleoprotein component
NC_006114.5	FAM187A	+	XP_004948540.1	3690768	3694227	coiled-coil domain-containing protein 103
NC_006114.5	LOC101747521	+	XP_024999870.1	3695485	3696729	Ig-like V-type domain-containing protein FAM187A
NC_006114.5	GFAP	-	XP_418091.2	3702152	3698696	glial fibrillary acidic protein
NC_006114.5	KIF18B	-	NP_001026099.1	3710487	3703856	kinesin-like protein KIF18B
NC_006114.5	C1QL1	-	XP_428543.3	3716128	3712057	C1q-related factor
NC_006114.5	DCAKD	-	XP_024999864.1	3726873	3719451	dephospho-CoA kinase domain-containing protein isoform X3
NC_006114.5	NMT1	+	XP_418088.1	3728850	3738538	glycylpeptide N-tetradecanoyltransferase 1
NC_006114.5	PLCD3	-	XP_015154757.1	3748329	3740031	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 isoform X5
NC_006114.5	ACBD4	+	XP_015154776.1	3749996	3755092	acyl-CoA-binding domain-containing protein 4 isoform X3
NC_006114.5	HEXIM1	+	XP_003642831.2	3756515	3757369	protein HEXIM1
NC_006114.5	MYLKSML	+	XP_024999913.1	3766272	3768105	myosin light chain kinase, smooth muscle isoform X3
NC_006114.5	FMNL1	+	XP_015154769.2	3774807	3793156	LOW QUALITY PROTEIN: formin-like protein 1
NC_006114.5	MAP3K14	-	XP_015154714.1	3805992	3796527	mitogen-activated protein kinase kinase kinase 14 isoform X1
NC_006114.5	MYO1D	+	XP_024999909.1	3817962	3882180	unconventional myosin-Id isoform X1
NC_006114.5	CDK5R1	-	XP_015154784.1	3890764	3889866	cyclin-dependent kinase 5 activator 1
NC_006114.5	PSMD11	-	XP_015154772.1	3897764	3891811	26S proteasome non-ATPase regulatory subunit 11
NC_006114.5	FZD2	-	NP_989553.1	3905793	3904122	frizzled-2 precursor
NC_006114.5	GPATCH8	+	XP_024999969.1	3911372	3940324	G patch domain-containing protein 8 isoform X1
NC_006114.5	ITGA2B	+	XP_024999915.1	3941685	3959508	integrin alpha-IIb isoform X1
NC_006114.5	FAM171A2	+	XP_024999773.1	3962313	3973795	LOW QUALITY PROTEIN: protein FAM171A2
NC_006114.5	LOC107055280	-	XP_024999776.1	3981476	3980947	merozoite surface protein CMZ-8-like
NC_006114.5	TMEM98	-	XP_024999774.1	3984912	3982051	transmembrane protein 98 isoform X2
NC_006114.5	ARHGAP27	-	XP_024999770.1	4003492	3989716	rho GTPase-activating protein 27 isoform X2
NC_006114.5	PLEKHM1	-	NP_001026095.1	4017163	4005621	pleckstrin homology domain-containing family M member 1
NC_006114.5	LOC101748951	-	XP_024999853.1	4026613	4021590	leucine-rich repeat-containing protein 37A-like
NC_006114.5	RDM1	-	NP_989877.2	4034810	4030570	RAD52 motif-containing protein 1
NC_006114.5	GH	-	NP_989690.1	4038375	4035003	somatotropin precursor
NC_006114.5	CD79B	-	NP_001006328.2	4045132	4041609	B-cell antigen receptor complex-associated protein beta chain precursor
NC_006114.5	SCN4A	-	XP_024999759.1	4071514	4048657	sodium channel protein type 4 subunit alpha isoform X1
NC_006114.5	LOC771308	-	XP_015154847.1	4083203	4080574	growth hormone releasing hormone receptor isoform X2
NC_006114.5	PRR29	+	XP_024999834.1	4090383	4092378	proline-rich protein 29 isoform X3
NC_006114.5	A2ML4	+	XP_015154891.1	4101688	4111863	alpha-2-macroglobulin-like protein 1
NC_006114.5	FTSJ3	-	XP_015154800.1	4119126	4112976	pre-rRNA processing protein FTSJ3 isoform X1
NC_006114.5	PSMC5	+	NP_001278998.1	4119842	4123254	26S protease regulatory subunit 8
NC_006114.5	SMARCD2	-	XP_015154892.1	4136119	4124496	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2
NC_006114.5	ASIC2	-	XP_418066.2	4598788	4187019	acid-sensing ion channel 2
NC_006114.5	CRHR1	+	NP_989652.1	4646797	4670533	corticotropin-releasing factor receptor 1 precursor
NC_006114.5	LOC425470	+	XP_430256.4	4693390	4697367	zona pellucida-binding protein 2-like
NC_006114.5	RPRML_1	-	XP_024999954.1	4718283	4717952	reprimo-like protein
NC_006114.5	ITGB3	+	XP_015154790.1	4721888	4737921	integrin beta-3 isoform X1
NC_006114.5	EFCAB3	+	XP_015154887.1	4740087	4750856	EF-hand calcium-binding domain-containing protein 3 isoform X1
NC_006114.5	METTL2A	+	NP_001006329.1	4751487	4763653	methyltransferase-like protein 2
NC_006114.5	TLK2	+	XP_015154877.1	4776742	4815919	serine/threonine-protein kinase tousled-like 2 isoform X1
NC_006114.5	MRC2	+	XP_015154875.1	4824284	4845337	C-type mannose receptor 2
NC_006114.5	TANC2	+	XP_004948582.1	4929741	5049377	protein TANC2 isoform X1
NC_006114.5	CYB561	-	XP_003642826.1	5057115	5054791	cytochrome b561
NC_006114.5	ACE	+	NP_001161204.1	5066776	5082331	angiotensin-converting enzyme precursor
NC_006114.5	KCNH6	+	NP_001292042.2	5090519	5117448	potassium voltage-gated channel subfamily H member 6
NC_006114.5	DCAF7	+	XP_015154848.1	5120128	5129237	DDB1- and CUL4-associated factor 7 isoform X1
NC_006114.5	MAP3K3	+	XP_015154863.1	5142749	5181700	mitogen-activated protein kinase kinase kinase 3 isoform X3
NC_006114.5	LIMD2	-	XP_015154807.1	5189251	5186632	LIM domain-containing protein 2 isoform X2
NC_006114.5	RNF113A	+	NP_001004396.1	5196896	5202899	RING finger protein 113A
NC_006114.5	STRADA	-	XP_024999739.1	5214785	5205117	STE20-related kinase adapter protein alpha isoform X2
NC_006114.5	CCDC47	-	XP_004948594.2	5223180	5216790	coiled-coil domain-containing protein 47
NC_006114.5	DDX42	+	NP_001026097.1	5226761	5240472	ATP-dependent RNA helicase DDX42
NC_006114.5	PTHRL	-	XP_425837.4	5248216	5243770	parathyroid hormone/parathyroid hormone-related peptide receptor
NC_006114.5	MYL4	+	NP_990810.2	5251058	5255343	myosin light chain, embryonic
NC_006114.5	CDC27	+	XP_015154813.1	5259857	5285175	cell division cycle protein 27 homolog isoform X2
NC_006114.5	KANSL1	+	XP_015154857.1	5306316	5358216	KAT8 regulatory NSL complex subunit 1 isoform X1
NC_006114.5	MAPT	-	XP_015154844.1	5382376	5361887	microtubule-associated protein tau isoform X22
NC_006114.5	SLC25A39	+	XP_015154854.1	5404807	5407196	solute carrier family 25 member 39 isoform X1
NC_006114.5	RUNDC3A	-	XP_024999990.1	5413866	5408436	RUN domain-containing protein 3A isoform X4
NC_006114.5	SLC4A1	+	XP_024999729.1	5419149	5432911	band 3 anion transport protein isoform X1
NC_006114.5	UBTF	+	XP_024999983.1	5441069	5451115	nucleolar transcription factor 1 isoform X1
NC_006114.5	ATXN7L3	+	XP_015128696.1	5455780	5458571	ataxin-7-like protein 3 isoform X1
NC_006114.5	G6PC3	+	XP_015128783.1	5461998	5464349	glucose-6-phosphatase 3
NC_006114.5	LOC107049569	-	XP_015128782.2	5468848	5466272	histone deacetylase 5
NC_006114.5	LOC426070	-	XP_024999763.1	5478655	5473150	LOW QUALITY PROTEIN: alpha-1B-glycoprotein-like
NC_006114.5	ASB16	+	XP_024999991.1	5488776	5491153	ankyrin repeat and SOCS box protein 16
NC_006114.5	LSM12	+	NP_001131123.1	5493404	5496254	protein LSM12 homolog
NC_006114.5	TMEM101	+	XP_003643860.1	5497408	5499477	transmembrane protein 101
NC_006114.5	LOC107049570	+	NP_001348111.1	5503971	5504992	peptide YY-like precursor
NC_006114.5	PYY	+	NP_990117.1	5507036	5508313	pancreatic hormone precursor
NC_006114.5	RETSATL	+	XP_024999764.1	5510014	5519177	all-trans-retinol 13,14-reductase-like
NC_006114.5	COL1A1	+	XP_024999899.1	5538288	5555467	collagen alpha-1(I) chain
NC_006114.5	SGCA	-	XP_015129134.2	5563436	5559045	alpha-sarcoglycan isoform X1
NC_006114.5	NUR2L	+	XP_024999846.1	5565869	5574947	neurabin-2 isoform X1
NC_006114.5	SAMD14	+	XP_024999850.1	5577814	5583805	sterile alpha motif domain-containing protein 14 isoform X1
NC_006114.5	PDKI2	-	XP_024999849.1	5593717	5585030	pyruvate dehydrogenase kinase, isozyme 2
NC_006114.5	ITGA3	-	XP_015154908.2	5609572	5594800	integrin alpha-3 isoform X2
NC_006114.5	DLX3	+	NP_990135.2	5614170	5617641	distal-less homeobox 3
NC_006114.5	DLX4	-	XP_015154954.1	5625195	5622480	homeobox protein DLX-4
NC_006114.5	KAT7	-	XP_024999749.1	5716809	5707243	histone acetyltransferase KAT7 isoform X1
NC_006114.5	FAM117A	+	XP_024999955.1	5728023	5744311	protein FAM117A isoform X1
NC_006114.5	SLC35B1	+	NP_989845.2	5746039	5748827	solute carrier family 35 member B1
NC_006114.5	SPOP	+	XP_423281.2	5772336	5784052	speckle-type POZ protein
NC_006114.5	NXPH3	-	XP_004948605.1	5800800	5798931	neurexophilin-3
NC_006114.5	NGFR	-	NP_001139605.1	5843036	5831717	tumor necrosis factor receptor superfamily member 16 precursor
NC_006114.5	KCNJ9	-	XP_427340.2	5871542	5865631	G protein-activated inward rectifier potassium channel 1
NC_006114.5	MPP3	+	XP_015154945.2	5876598	5890029	LOW QUALITY PROTEIN: MAGUK p55 subfamily member 3
NC_006114.5	RAB18L	-	XP_423284.2	5900342	5895802	ras-related protein Rab-18-B
NC_006114.5	DUSP3	+	XP_015154951.1	5900504	5906231	dual specificity protein phosphatase 3
NC_006114.5	SOST	+	XP_024999845.1	5912718	5915694	sclerostin
NC_006114.5	MEOX1	+	NP_990096.1	5939367	5943735	homeobox protein MOX-1
NC_006114.5	ETV4	+	XP_015154938.1	5959008	5971321	ETS translocation variant 4 isoform X3
NC_006114.5	DHX8	-	XP_418105.4	5987589	5977484	LOW QUALITY PROTEIN: ATP-dependent RNA helicase DHX8
NC_006114.5	PHB	+	NP_001171206.1	5989970	5993372	prohibitin
NC_006114.5	ZNF652	+	XP_003642836.1	6015227	6022400	zinc finger protein 652
NC_006114.5	PHOSPHO1	+	XP_015154921.1	6037405	6038961	phosphoethanolamine/phosphocholine phosphatase isoform X2
NC_006114.5	ABI3	-	XP_024999950.1	6044620	6040986	LOW QUALITY PROTEIN: ABI gene family member 3
NC_006114.5	GNGT2	+	NP_001289037.1	6047100	6047594	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2
NC_006114.5	IGF2BP1	-	NP_990402.1	6081023	6057157	insulin-like growth factor 2 mRNA-binding protein 1
NC_006114.5	GIP	+	XP_024999741.1	6092573	6096904	gastric inhibitory polypeptide isoform X1
NC_006114.5	SNF8	+	XP_418112.1	6098456	6101587	vacuolar-sorting protein SNF8
NC_006114.5	UBE2Z	-	XP_418113.1	6113727	6104311	ubiquitin-conjugating enzyme E2 Z
NC_006114.5	ATP5G1	-	XP_001233603.2	6117457	6115700	ATP synthase F(0) complex subunit C1, mitochondrial
NC_006114.5	CALCOCO2	+	XP_418115.4	6120096	6125159	calcium-binding and coiled-coil domain-containing protein 2
NC_006114.5	HOXB13	+	XP_001234927.1	6151929	6153522	homeobox protein Hox-B13
NC_006114.5	HOXB9	+	XP_015154931.1	6190823	6194818	homeobox protein Hox-B9 isoform X1
NC_006114.5	HOXB8	+	NP_990242.1	6203779	6205311	homeobox protein Hox-B8
NC_006114.5	HOXB7	+	XP_015154929.1	6207851	6211120	homeobox protein Hox-B7
NC_006114.5	HOXB6	+	XP_024999768.1	6221385	6223348	homeobox protein Hox-B6 isoform X1
NC_006114.5	HOXB5	+	NP_001020526.1	6226545	6228314	homeobox protein Hox-B5
NC_006114.5	HOXB4	+	XP_015154923.1	6243603	6245348	homeobox protein Hox-B4 isoform X1
NC_006114.5	HOXB3	+	XP_015154912.1	6269458	6271706	homeobox protein Hox-B3 isoform X1
NC_006114.5	HOXB2	+	XP_003642840.1	6277475	6279670	homeobox protein Hox-B2
NC_006114.5	HOXB1	+	NP_001074328.2	6287837	6289469	homeobox protein Hox-B1
NC_006114.5	SKAP1	+	XP_024999966.1	6335894	6459906	src kinase-associated phosphoprotein 1 isoform X3
NC_006114.5	SNX11	-	XP_003642844.1	6465885	6463462	sorting nexin-11 isoform X3
NC_006114.5	CBX1	+	XP_015154963.1	6473421	6475892	chromobox protein homolog 1 isoform X1
NC_006114.5	NFE2L1	-	NP_001025927.1	6487450	6481207	endoplasmic reticulum membrane sensor NFE2L1
NC_006114.5	CDK5RAP3	-	NP_001026757.1	6495025	6492231	CDK5 regulatory subunit-associated protein 3
NC_006114.5	PRR15L	+	XP_015154975.1	6496355	6496645	proline-rich protein 15-like protein
NC_006114.5	PNPO	-	XP_015154965.1	6500839	6499113	pyridoxine-5'-phosphate oxidase
NC_006114.5	SP2	-	XP_024999765.1	6511467	6502623	transcription factor Sp2
NC_006114.5	SP6	+	XP_024999897.1	6519522	6520595	transcription factor Sp6
NC_006114.5	SCRN2	+	XP_024999890.1	6522475	6525183	secernin-2 isoform X1
NC_006114.5	LRRC46	-	XP_001236149.5	6528628	6526161	leucine-rich repeat-containing protein 46 isoform X2
NC_006114.5	MRPL10	+	XP_424160.1	6528684	6530223	39S ribosomal protein L10, mitochondrial
NC_006114.5	OSBPL7	+	XP_015154968.2	6531863	6537350	oxysterol-binding protein-related protein 7
NC_006114.5	TBX21	-	XP_015154966.2	6544954	6538028	T-box transcription factor TBX21
NC_006114.5	TBKBP1	-	XP_015154958.1	6564592	6556199	TANK-binding kinase 1-binding protein 1
NC_006114.5	KPNB1	-	XP_015154959.1	6591809	6573154	importin subunit beta-1
NC_006114.5	NPEPPS	-	XP_015154960.1	6622983	6595031	puromycin-sensitive aminopeptidase
NC_006114.5	MRPL45	+	NP_001180514.1	6625943	6629061	39S ribosomal protein L45, mitochondrial
NC_006114.5	LOC112530348	-	XP_024999898.1	6631586	6630676	probable G-protein coupled receptor 179
NC_006114.5	GPR179	-	XP_024999888.1	6639363	6633821	probable G-protein coupled receptor 179 isoform X1
NC_006114.5	LOC107057564	+	XP_024999766.1	6640467	6648700	suppressor of cytokine signaling 7
NC_006114.5	ARHGAP23	+	XP_024999887.1	6652915	6678758	rho GTPase-activating protein 23 isoform X2
NC_006114.5	SRCIN1	-	XP_024999872.1	6721888	6683359	SRC kinase signaling inhibitor 1 isoform X3
NC_006114.5	LOC107055293	-	XP_024999708.1	6761647	6759501	elongin BC and Polycomb repressive complex 2-associated protein isoform X1
NC_006114.5	MLLT6	+	XP_024999854.1	6774936	6810238	protein AF-17 isoform X1
NC_006114.5	CISD3	+	XP_003642849.1	6813846	6814253	CDGSH iron-sulfur domain-containing protein 3, mitochondrial
NC_006114.5	PCGF2	-	XP_015154996.1	6817696	6815136	polycomb group RING finger protein 2 isoform X2
NC_006114.5	PSMB3	+	XP_015155007.1	6822540	6825170	proteasome subunit beta type-3
NC_006114.5	PIP4K2B	-	XP_015155005.1	6842336	6829534	phosphatidylinositol 5-phosphate 4-kinase type-2 beta isoform X2
NC_006114.5	LOC112530398	+	XP_024999959.1	6842404	6842976	uncharacterized protein LOC112530398
NC_006114.5	CWC25	-	XP_024999958.1	6847725	6843844	pre-mRNA-splicing factor CWC25 homolog
NC_006114.5	RPL23	-	NP_001308528.1	6857038	6855196	60S ribosomal protein L23
NC_006114.5	LASP1	+	NP_001170800.2	6858848	6876799	LIM and SH3 domain protein 1
NC_006114.5	FBXO47	-	XP_004948635.1	6889813	6883007	F-box only protein 47
NC_006114.5	PLXDC1	-	XP_015155010.1	6910037	6899775	plexin domain-containing protein 1 isoform X2
NC_006114.5	LOC100858629	+	XP_024999994.1	6911908	6913725	dickkopf-related protein 3-like
NC_006114.5	CACNB1	-	XP_015155016.1	6922426	6915409	voltage-dependent L-type calcium channel subunit beta-1 isoform X5
NC_006114.5	RPL19	+	NP_001026100.1	6926701	6928945	60S ribosomal protein L19
NC_006114.5	FBXL20	-	XP_015155020.1	6950573	6931393	F-box/LRR-repeat protein 20 isoform X3
NC_006114.5	MED1	-	XP_418125.3	6964449	6953729	mediator of RNA polymerase II transcription subunit 1
NC_006114.5	CDK12	+	XP_425866.3	6965457	6986998	cyclin-dependent kinase 12 isoform X2
NC_006114.5	NEUROD2	-	XP_003643468.1	7003869	7002803	neurogenic differentiation factor 2
NC_006114.5	PPP1R1B	+	XP_015155029.1	7015038	7018437	protein phosphatase 1 regulatory subunit 1B isoform X1
NC_006114.5	STARD3	+	XP_015155026.1	7022284	7035335	stAR-related lipid transfer protein 3 isoform X2
NC_006114.5	TCAP	+	XP_015155031.1	7036902	7038013	telethonin
NC_006114.5	PNMT	+	XP_003642859.1	7039367	7041099	phenylethanolamine N-methyltransferase
NC_006114.5	ERBB2	+	NP_001038126.1	7045608	7054434	receptor tyrosine-protein kinase erbB-2 precursor
NC_006114.5	PGAP3	-	XP_024999829.1	7046705	7042114	post-GPI attachment to proteins factor 3 isoform X2
NC_006114.5	MIEN1	-	XP_015155030.1	7056973	7055876	migration and invasion enhancer 1
NC_006114.5	GRB7	+	XP_004948652.1	7057856	7063125	growth factor receptor-bound protein 7 isoform X1
NC_006114.5	LOC100858293	+	XP_003642855.1	7063875	7066011	retinol dehydrogenase 8
NC_006114.5	IKZF3	-	XP_015154992.1	7088529	7070467	zinc finger protein Aiolos isoform X4
NC_006114.5	ZPBP2	+	XP_015154994.1	7092964	7098275	zona pellucida-binding protein 2 isoform X1
NC_006114.5	LRRC3C	-	XP_024999830.1	7104514	7103742	leucine-rich repeat-containing protein 3C
NC_006114.5	LOC107055297	+	XP_015155003.2	7105966	7109543	collagen alpha-1(I) chain-like
NC_006114.5	ORMDL3	+	XP_015155034.1	7112295	7113582	ORM1-like protein 3 isoform X2
NC_006114.5	GSDMA	+	XP_024999751.1	7119614	7122999	gasdermin-A isoform X1
NC_006114.5	PSMD3	+	NP_001026533.1	7123522	7126840	26S proteasome non-ATPase regulatory subunit 3
NC_006114.5	CSF3	+	NP_990610.1	7128904	7130135	myelomonocytic growth factor precursor
NC_006114.5	MED24	-	NP_001026534.1	7148465	7132802	mediator of RNA polymerase II transcription subunit 24
NC_006114.5	THRA	+	NP_990644.1	7157746	7163429	thyroid hormone receptor alpha
NC_006114.5	NR1D1	-	XP_015155042.2	7171279	7166363	nuclear receptor subfamily 1 group D member 1 isoform X1
NC_006114.5	LOC112530344	-	XP_024999767.1	7175839	7174473	basic proline-rich protein-like
NC_006114.5	MSL1	+	XP_015155044.1	7175874	7180738	male-specific lethal 1 homolog
NC_006114.5	CASC3	+	XP_015155037.2	7181903	7190800	LOW QUALITY PROTEIN: protein CASC3
NC_006114.5	RAPGEFL1	+	XP_024999963.1	7192203	7197653	rap guanine nucleotide exchange factor-like 1
NC_006114.5	WIPF2	+	XP_024999961.1	7205656	7209790	WAS/WASL-interacting protein family member 2 isoform X1
NC_006114.5	CDC6	+	XP_015155043.1	7211269	7214687	cell division control protein 6 homolog
NC_006114.5	RARA	+	NP_989867.1	7222575	7232496	retinoic acid receptor alpha
NC_006114.5	GJD3	-	XP_015155146.2	7234927	7233503	gap junction delta-3 protein
NC_006114.5	TOP2A	-	NP_990122.1	7253229	7236679	DNA topoisomerase 2-alpha
NC_006114.5	LOC101747522	-	XP_015155144.1	7259493	7254221	collagen alpha-1(XVIII) chain-like isoform X1
NC_006114.5	IGFBP4	+	NP_989684.1	7262080	7266348	insulin-like growth factor-binding protein 4 precursor
NC_006114.5	TNS4	-	XP_015155140.1	7275745	7268696	tensin-4
NC_006114.5	LOC107055315	+	XP_015155142.1	7281079	7281984	uncharacterized protein LOC107055315
NC_006114.5	CCR7	-	NP_001185681.1	7296385	7290029	C-C chemokine receptor type 7 precursor
NC_006114.5	SMARCE1	-	NP_001006335.2	7317415	7304951	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1
NC_006114.5	KRT222	-	NP_001182406.1	7326271	7321195	keratin-like protein KRT222
NC_006114.5	KRT20	-	NP_001264910.1	7340106	7336401	keratin, type I cytoskeletal 20
NC_006114.5	KRT23	-	XP_418167.4	7359176	7349965	keratin, type I cytoskeletal 23
NC_006114.5	KRT15	-	NP_001001312.2	7366319	7362228	keratin, type I cytoskeletal 15
NC_006114.5	KRT19	-	NP_990340.2	7373826	7369524	keratin, type I cytoskeletal 19
NC_006114.5	LOC100857659	-	XP_025000006.1	7391902	7380440	keratin, type I cytoskeletal 16 isoform X2
NC_006114.5	KRT10	-	XP_001235182.3	7398956	7394348	keratin, type I cytoskeletal 13
NC_006114.5	KRT9L	-	XP_004948660.1	7409438	7405068	keratin, type I cytoskeletal 19 isoform X2
NC_006114.5	LOC772080	-	XP_001233972.1	7417649	7413173	keratin, type I cytoskeletal 19
