Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_007136.7	LOC101884623	-	XP_009296138.1	12923462	12919722	C-C motif chemokine 5-like
NC_007136.7	ccl39.6	-	XP_021326439.1	12937719	12936799	C-C motif chemokine 22-like
NC_007136.7	LOC110438382	+	XP_021326318.1	12950569	12951300	uncharacterized protein LOC110438382
NC_007136.7	LOC100538242	-	XP_003201462.1	12982407	12981561	C-C motif chemokine 2-like
NC_007136.7	ccl39.3	-	NP_001108575.1	12998178	12997659	chemokine (C-C motif) ligand 39, duplicate 3 precursor
NC_007136.7	LOC103909828	-	XP_017209764.1	13007451	13002950	uncharacterized protein LOC103909828
NC_007136.7	LOC100538158	-	XP_009296139.1	13018361	13017637	LOW QUALITY PROTEIN: C-C motif chemokine 2-like
NC_007136.7	ccl39.1	-	NP_001107111.1	13023467	13022943	uncharacterized protein LOC798811 precursor
NC_007136.7	ccl39.2	-	XP_003201459.1	13028081	13026171	eotaxin-like isoform X1
NC_007136.7	ccl35.1	-	NP_001108528.1	13050883	13048635	chemokine CCL-C25y precursor
NC_007136.7	smpd3	-	XP_005163129.1	13105308	13068044	sphingomyelin phosphodiesterase 3 isoform X1
NC_007136.7	si:dkeyp-50b9.1	+	XP_706447.5	13158549	13183234	uncharacterized protein si:dkeyp-50b9.1
NC_007136.7	LOC797571	+	XP_001335383.3	13191439	13194522	olfactomedin-4-like
NC_007136.7	si:ch211-194m7.4	-	XP_002666846.2	13202164	13183539	olfactomedin-4-like
NC_007136.7	LOC101883900	+	XP_005163144.2	13205873	13207952	olfactomedin-4-like
NC_007136.7	LOC108179145	+	XP_017209730.1	13208858	13209921	olfactomedin-4-like
NC_007136.7	si:ch211-194m7.8	-	XP_017209731.2	13320944	13314158	olfactomedin-4-like
NC_007136.7	si:ch211-194m7.5	+	XP_017209619.2	13321371	13326983	olfactomedin-4-like
NC_007136.7	ndrg4	-	XP_005163134.1	13388477	13337238	protein NDRG4 isoform X1
NC_007136.7	gins3	-	NP_001002874.1	13403572	13400143	DNA replication complex GINS protein PSF3
NC_007136.7	znrf1	+	NP_957164.1	13406582	13467820	E3 ubiquitin-protein ligase znrf1
NC_007136.7	ldhd	-	NP_956167.1	13490647	13474251	probable D-lactate dehydrogenase, mitochondrial
NC_007136.7	snrkb	+	XP_005174367.1	13509937	13526082	SNF-related serine/threonine-protein kinase isoform X1
NC_007136.7	ano10b	-	XP_021326182.1	13553291	13528821	uncharacterized protein LOC565195 isoform X1
NC_007136.7	fa2h	-	NP_001038885.1	13614623	13614319	fatty acid 2-hydroxylase
NC_007136.7	csnk2a2b	-	XP_684260.2	13658288	13643291	casein kinase II subunit alpha'
NC_007136.7	ccdc113	+	NP_001006061.1	13662619	13668175	coiled-coil domain-containing protein 113
NC_007136.7	znf319b	-	XP_005174411.1	13674445	13672635	zinc finger protein 319
NC_007136.7	usb1	+	XP_009296173.1	13677462	13685792	U6 snRNA phosphodiesterase isoform X1
NC_007136.7	pla2g15	-	XP_003201435.2	13703663	13689998	group XV phospholipase A2
NC_007136.7	lcat	-	NP_001311336.1	13728099	13716693	phosphatidylcholine-sterol acyltransferase precursor
NC_007136.7	ccdc135	+	XP_021326320.1	13731726	13744425	dynein regulatory complex subunit 7 isoform X1
NC_007136.7	ckap5	-	XP_009296177.1	13787501	13745577	cytoskeleton-associated protein 5 isoform X3
NC_007136.7	zgc:92873	+	XP_005174291.1	13791879	13796652	UPF0705 protein C11orf49 homolog isoform X1
NC_007136.7	mapk8ip1a	-	NP_001338595.1	13842616	13804320	mitogen-activated protein kinase 8 interacting protein 1
NC_007136.7	cry2	-	NP_571861.2	13871012	13848725	cryptochrome-2
NC_007136.7	chst1	+	XP_021326154.1	14018929	14020191	carbohydrate sulfotransferase 1 isoform X1
NC_007136.7	zgc:101566	-	NP_001005996.1	14087277	14036303	uncharacterized protein LOC449823
NC_007136.7	guca1g	+	NP_001011660.1	14092978	14096094	guanylate cyclase activator 1g
NC_007136.7	zgc:86725	+	XP_009296202.1	14113264	14125362	actin, alpha cardiac muscle 1
NC_007136.7	shank2	+	XP_021326187.1	14165455	14366077	SH3 and multiple ankyrin repeat domains protein 2 isoform X2
NC_007136.7	polr2c	-	NP_001161428.1	14378676	14369897	DNA-directed RNA polymerase II subunit RPB3
NC_007136.7	coq9	-	NP_001092216.1	14398259	14381778	ubiquinone biosynthesis protein COQ9, mitochondrial
NC_007136.7	ciapin1	+	XP_005174376.3	14398641	14406486	anamorsin isoform X1
NC_007136.7	prmt7	-	XP_017209550.1	14419940	14409256	protein arginine N-methyltransferase 7 isoform X1
NC_007136.7	exoc3l1	-	NP_001092892.1	14433416	14426196	exocyst complex component 3-like protein
NC_007136.7	dbx1b	+	NP_571253.1	14507652	14510135	homeobox protein DBX1-B
NC_007136.7	nav2b	-	XP_021326326.1	14667904	14512484	neuron navigator 2 isoform X7
NC_007136.7	mpped2	+	NP_956336.1	14697781	14738099	metallophosphoesterase domain containing 2b
NC_007136.7	dnajc24	+	NP_956746.1	14870774	14897809	dnaJ homolog subfamily C member 24
NC_007136.7	pax6a	-	XP_009296153.1	15045153	15029995	paired box protein Pax-6 isoform X1
NC_007136.7	wt1a	-	NP_571121.1	15214011	15178693	wilms tumor 1a
NC_007136.7	tcp11l1	+	XP_017209565.1	15273928	15284590	T-complex protein 11-like protein 1 isoform X1
NC_007136.7	hipk3a	+	XP_021326178.1	15292290	15347609	homeodomain interacting protein kinase 3a isoform X1
NC_007136.7	kiaa1549la	+	XP_005174417.1	15354537	15478465	UPF0606 protein KIAA1549L-like isoform X1
NC_007136.7	spon1b	+	XP_005174403.1	15648172	15799852	spondin 1b isoform X1
NC_007136.7	syt9b	+	NP_001003985.1	15841935	15905428	synaptotagmin-9
NC_007136.7	olfml1	+	XP_001342693.3	15933748	15938098	olfactomedin-like protein 1
NC_007136.7	ppfibp2b	+	NP_001313527.1	15961357	16040887	PTPRF interacting protein, binding protein 2b (liprin beta 2) isoform 1
NC_007136.7	sb:cb470	+	NP_001313525.1	16045020	16045766	rab15 effector protein
NC_007136.7	cyb5r2	-	NP_001038825.1	16057462	16046886	NADH-cytochrome b5 reductase 2
NC_007136.7	LOC101884131	-	XP_017209773.1	16072533	16064527	chymotrypsinogen B isoform X1
NC_007136.7	LOC110437811	-	XP_021326334.1	16075371	16073487	ovochymase-2-like isoform X1
NC_007136.7	far1	+	XP_021326145.1	16098685	16117204	fatty acyl-CoA reductase 2 isoform X3
NC_007136.7	dkk3b	-	NP_001083014.1	16146792	16132791	dickkopf-related protein 3 precursor
NC_007136.7	mical2b	+	XP_021326189.1	16214854	16308468	protein-methionine sulfoxide oxidase mical2b isoform X1
NC_007136.7	parvaa	+	NP_001002872.1	16312389	16344515	alpha-parvin
NC_007136.7	tead1a	+	XP_009296170.1	16382755	16431466	TEA domain family member 1a isoform X1
NC_007136.7	rassf10a	+	XP_005174418.1	16439446	16440750	ras association domain-containing protein 10
NC_007136.7	si:ch211-266k8.4	-	XP_687788.5	16552014	16468204	USP6 N-terminal-like protein
NC_007136.7	smc1b	-	XP_009296271.1	16581180	16555105	structural maintenance of chromosomes protein 1B
NC_007136.7	cpa4	-	NP_001002217.1	16589366	16582224	carboxypeptidase A2 precursor
NC_007136.7	cpa2	-	NP_001003446.2	16600777	16590678	carboxypeptidase A2 (pancreatic) precursor
NC_007136.7	LOC108179059	+	XP_017209668.1	16602025	16612907	V-type proton ATPase subunit E 1
NC_007136.7	slc25a18	-	XP_021326336.1	16639840	16617548	mitochondrial glutamate carrier 1
NC_007136.7	cecr2	+	XP_005174419.1	16646330	16685837	cat eye syndrome critical region protein 2 isoform X1
NC_007136.7	cecr1a	+	NP_001028889.2	16692648	16700078	adenosine deaminase CECR1-A precursor
NC_007136.7	galnt8a.2	-	XP_021326339.1	16724811	16706344	probable polypeptide N-acetylgalactosaminyltransferase 8
NC_007136.7	galnt8a.1	-	XP_021326338.1	16742517	16734036	probable polypeptide N-acetylgalactosaminyltransferase 8
NC_007136.7	ribc2	-	NP_001230078.1	16755240	16747788	RIB43A-like with coiled-coils protein 2
NC_007136.7	LOC568645	-	XP_697079.2	16769710	16756235	probable polypeptide N-acetylgalactosaminyltransferase 8
NC_007136.7	ndufa9a	-	NP_001013477.2	16782077	16772633	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial
NC_007136.7	dyrk4	-	XP_021326340.1	16832703	16786295	dual specificity tyrosine-phosphorylation-regulated kinase 4 isoform X3
NC_007136.7	zgc:154077	+	NP_001071257.1	16853882	16876257	protein C12orf4 homolog
NC_007136.7	zgc:77158	+	NP_991235.1	16916138	16939074	solute carrier family 45 member 3
NC_007136.7	fgf6a	+	NP_001001398.2	16945759	16951308	fibroblast growth factor 6
NC_007136.7	LOC100537842	+	XP_021326341.1	16957919	16959882	uncharacterized protein LOC100537842 isoform X2
NC_007136.7	tigara	-	XP_021326199.1	16968064	16964163	probable fructose-2,6-bisphosphatase TIGAR A isoform X1
NC_007136.7	ccnd2a	-	XP_005174408.1	16985231	16974131	G1/S-specific cyclin-D2 isoform X1
NC_007136.7	kdm7ab	+	XP_005174379.1	17244582	17308259	lysine-specific demethylase 7B isoform X1
NC_007136.7	cnot1	+	NP_001073420.1	17327958	17346125	CCR4-NOT transcription complex subunit 1
NC_007136.7	setd6	-	NP_955894.1	17356965	17349450	N-lysine methyltransferase setd6
NC_007136.7	cyp2x6	-	NP_001013583.1	17367535	17361165	cytochrome P450, family 2, subfamily X, polypeptide 6
NC_007136.7	cyp2x7	-	NP_001243106.1	17378692	17372357	cytochrome P450, family 2, subfamily X, polypeptide 7
NC_007136.7	cyp2x8	-	NP_001002187.1	17395294	17388663	cytochrome P450, family 2, subfamily X, polypeptide 8 precursor
NC_007136.7	cyp2x9	-	NP_001070921.1	17403548	17396887	cytochrome P450, family 2, subfamily X, polypeptide 9
NC_007136.7	e2f4	+	NP_998597.2	17405511	17417263	transcription factor E2F4
NC_007136.7	elmo3	+	XP_017209693.1	17434035	17471185	engulfment and cell motility protein 3 isoform X1
NC_007136.7	lrrc29	-	XP_009296234.1	17494051	17479621	F-box/LRR-repeat protein 13 isoform X2
NC_007136.7	trim35-40	-	XP_017209694.1	17503384	17495673	nuclear factor 7, brain
NC_007136.7	mmp15a	-	XP_001924042.4	17579240	17559881	matrix metalloproteinase-15
NC_007136.7	zgc:66449	-	XP_005163055.1	17587695	17581727	uncharacterized protein LOC327407 isoform X1
NC_007136.7	vac14	+	XP_009296175.1	17590578	17610816	protein VAC14 homolog isoform X1
NC_007136.7	galnt18a	+	XP_009296148.3	17689565	17825007	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 18a isoform X1
NC_007136.7	zgc:162634	+	XP_021326169.1	17849223	17849438	protein preY, mitochondrial isoform X1
NC_007136.7	si:ch211-176l24.4	-	XP_009296236.1	17850576	17849645	uncharacterized protein si:ch211-176l24.4
NC_007136.7	pth1a	+	NP_998115.1	17860976	17861382	parathyroid hormone 1a
NC_007136.7	btbd10a	+	NP_001334826.1	17864865	17891197	BTB (POZ) domain containing 10a
NC_007136.7	arntl1a	-	XP_005163079.1	17910712	17894093	aryl hydrocarbon receptor nuclear translocator-like 1a isoform X1
NC_007136.7	borcs5	+	XP_005163065.1	17921134	17924342	BLOC-1-related complex subunit 5 isoform X1
NC_007136.7	zgc:103499	+	XP_021326159.1	17925557	17934190	uncharacterized protein C12orf29 homolog isoform X1
NC_007136.7	cep290	-	XP_005163077.1	18002496	17934689	centrosomal protein of 290 kDa isoform X2
NC_007136.7	tmtc3	+	XP_001922486.4	18010312	18053206	transmembrane and TPR repeat-containing protein 3
NC_007136.7	kitlga	-	XP_005163068.1	18140303	18120582	kit ligand isoform X1
NC_007136.7	si:dkey-106n21.1	-	XP_009296238.1	18249749	18184086	solute carrier family 23 member 2-like
NC_007136.7	dusp6	-	NP_919361.1	18330064	18327632	dual specificity protein phosphatase 6
NC_007136.7	poc1b	-	XP_009296167.1	18436015	18367835	POC1 centriolar protein homolog B isoform X1
NC_007136.7	cep41	+	NP_001002194.1	18436340	18445214	centrosomal protein of 41 kDa
NC_007136.7	cpa1	-	NP_001018318.1	18453970	18448366	carboxypeptidase A1 (pancreatic) precursor
NC_007136.7	cpa5	-	NP_954965.1	18470670	18459996	carboxypeptidase A precursor
NC_007136.7	tes	+	NP_991283.2	18475170	18496097	testin
NC_007136.7	cav2	+	NP_001002150.1	18556671	18560662	caveolin-2
NC_007136.7	cav1	+	NP_997816.1	18563684	18574510	caveolin-1 isoform a
NC_007136.7	met	+	XP_005163052.1	18587338	18679043	hepatocyte growth factor receptor isoform X2
NC_007136.7	fam185a	+	XP_021326345.1	18712593	18720500	protein FAM185A isoform X2
NC_007136.7	si:dkeyp-93a5.2	-	XP_021326346.1	18725525	18723620	trypsin-3-like
NC_007136.7	si:dkeyp-93a5.3	-	XP_021326347.1	18746303	18744731	serine protease 27-like
NC_007136.7	fbxl13	-	XP_009296243.1	18778288	18765089	F-box/LRR-repeat protein 13 isoform X2
NC_007136.7	LOC103909841	-	XP_017209769.1	18791372	18787354	uncharacterized protein LOC103909841
NC_007136.7	LOC103909845	-	XP_009296273.1	18793004	18791474	uncharacterized protein LOC103909845
NC_007136.7	armc10	+	XP_009296248.1	18878318	18885908	armadillo repeat-containing protein 10
NC_007136.7	cax2	+	XP_687025.4	18889440	18906535	putative cation exchanger C521.04c isoform X1
NC_007136.7	parietopsin	-	XP_017209595.1	18913141	18909584	uncharacterized protein LOC796632 isoform X1
NC_007136.7	nt5dc3	-	XP_686778.1	18948734	18928446	5'-nucleotidase domain-containing protein 3
NC_007136.7	si:ch211-68a17.7	-	NP_001129045.1	18952247	18951792	uncharacterized protein C12orf73 homolog
NC_007136.7	tdg.2	+	XP_687336.3	18954205	18961348	G/T mismatch-specific thymine DNA glycosylase-like isoform X1
NC_007136.7	tdg.1	+	XP_005163071.1	18969540	18976633	G/T mismatch-specific thymine DNA glycosylase isoform X1
NC_007136.7	efcab6	-	NP_001296412.1	19008138	18978882	EF-hand calcium-binding domain-containing protein 6
NC_007136.7	samm50	+	NP_956436.1	19008651	19021554	sorting and assembly machinery component 50 homolog A
NC_007136.7	lrtm2b	+	XP_005163087.1	19042662	19045977	leucine-rich repeat and transmembrane domain-containing protein 2-like
NC_007136.7	cacna2d4b	-	XP_021326349.1	19089825	19023739	voltage-dependent calcium channel subunit alpha-2/delta-4 isoform X2
NC_007136.7	isg20	+	XP_021326351.1	19096750	19100115	apoptosis-enhancing nuclease
NC_007136.7	rlbp1b	+	XP_005163060.1	19107303	19117725	retinaldehyde binding protein 1b isoform X1
NC_007136.7	abhd2b	-	XP_005163074.1	19134459	19121182	monoacylglycerol lipase ABHD2-B isoform X1
NC_007136.7	mfge8b	+	XP_005163073.1	19149385	19188405	milk fat globule-EGF factor 8 protein b isoform X1
NC_007136.7	hapln3	+	NP_998266.1	19201778	19205080	hyaluronan and proteoglycan link protein 3 precursor
NC_007136.7	acanb	-	XP_021326217.1	19220231	19213874	aggrecan core protein isoform X1
NC_007136.7	ppip5k1b	+	XP_021326352.1	19256063	19346296	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X1
NC_007136.7	map1ab	-	XP_001338014.4	19433149	19360909	microtubule-associated protein 1B isoform X1
NC_007136.7	cart2	-	NP_001017570.1	19443342	19442166	cocaine- and amphetamine-regulated transcript precursor
NC_007136.7	zgc:193812	-	NP_001278817.1	19486341	19485464	UPF0235 protein C15orf40 homolog
NC_007136.7	glsl	+	XP_001338211.4	19489632	19520589	glutaminase liver isoform, mitochondrial-like
NC_007136.7	sh3gl3b	+	XP_005163059.1	19523099	19535476	endophilin-A3 isoform X1
NC_007136.7	nedd1	+	XP_005163061.1	19542611	19556251	protein NEDD1 isoform X1
NC_007136.7	lyrm5b	+	NP_001153447.1	19557838	19560309	LYR motif-containing protein 5B
NC_007136.7	si:ch211-59o9.10	-	XP_001923015.2	19573608	19560906	uncharacterized protein si:ch211-59o9.10
NC_007136.7	sycp3	-	NP_001035440.1	19584594	19578261	synaptonemal complex protein 3
NC_007136.7	actr6	-	NP_955990.1	19593919	19585685	actin-related protein 6
NC_007136.7	gtse1	-	XP_005163070.1	19607980	19594565	G2 and S phase-expressed protein 1 isoform X1
NC_007136.7	atp2b1b	-	XP_009296184.1	19646570	19610416	plasma membrane calcium-transporting ATPase 3 isoform X1
NC_007136.7	zgc:171459	+	NP_001104635.1	19666703	19667869	uncharacterized protein LOC562056
NC_007136.7	zgc:113426	+	NP_001020690.2	19670416	19676552	uncharacterized protein LOC562128
NC_007136.7	si:dkeyp-110c12.3	+	XP_009296275.1	19680962	19693901	interferon-induced GTP-binding protein Mx3-like
NC_007136.7	mxg	+	XP_009296165.1	19695661	19714344	myxovirus (influenza virus) resistance G isoform X1
NC_007136.7	mxd	+	XP_695562.6	19718537	19730751	interferon-induced GTP-binding protein Mx3 isoform X1
NC_007136.7	zgc:101783	+	XP_005163062.1	19734243	19739751	uncharacterized protein LOC447883 isoform X1
NC_007136.7	LOC100002706	+	XP_005163097.1	19740628	19747585	E3 ubiquitin-protein ligase Hakai-like
NC_007136.7	celsr1b	+	XP_001920772.2	19754119	19864553	cadherin EGF LAG seven-pass G-type receptor 1
NC_007136.7	gramd4b	+	XP_005163098.1	19871096	19931479	GRAM domain-containing protein 4 isoform X1
NC_007136.7	kcna6a	+	XP_005163081.1	19947320	19948747	potassium voltage-gated channel subfamily A member 6 isoform X1
NC_007136.7	kcna1a	+	XP_005163101.1	19955598	19957076	potassium voltage-gated channel subfamily A member 1
NC_007136.7	zgc:194665	+	NP_001122218.1	19999665	20003299	transmembrane protein 178-like precursor
NC_007136.7	cnot4a	-	XP_697509.2	20022811	20004837	CCR4-NOT transcription complex subunit 4
NC_007136.7	zgc:136858	-	XP_009296288.1	20049061	20027412	uncharacterized protein LOC678543 isoform X1
NC_007136.7	LOC101885990	-	XP_017209801.1	20064769	20052554	interleukin-17 receptor A-like
NC_007136.7	si:dkey-206m15.8	+	XP_691548.5	20081574	20087526	troponin I, slow skeletal muscle
NC_007136.7	tnni1al	+	NP_001002101.1	20091060	20094974	troponin I, skeletal, slow like
NC_007136.7	zgc:112242	+	NP_001018504.1	20114798	20118425	uncharacterized protein LOC553694
NC_007136.7	bpgm	+	NP_001002630.1	20121016	20125875	bisphosphoglycerate mutase
NC_007136.7	cald1b	+	XP_021326177.1	20160289	20211298	caldesmon isoform X1
NC_007136.7	tnnt2d	+	NP_001020350.1	20216159	20226402	troponin T2d, cardiac
NC_007136.7	dnm1l	-	XP_005163105.1	20258508	20229856	dynamin-1-like protein isoform X1
NC_007136.7	dnajb9a	-	XP_005163120.1	20267312	20264119	dnaJ homolog subfamily B member 9 isoform X1
NC_007136.7	si:dkey-219c3.2	+	XP_005163125.1	20272145	20355468	transcription initiation factor TFIID subunit 4 isoform X1
NC_007136.7	kctd15a	-	XP_005163108.1	20381115	20359960	BTB/POZ domain-containing protein kctd15-like isoform X1
NC_007136.7	si:ch211-269c21.2	-	XP_009296293.1	20482509	20389180	carbohydrate sulfotransferase 8
NC_007136.7	adal	-	NP_001028916.1	20574756	20568175	adenosine deaminase-like protein
NC_007136.7	cplx3a	-	NP_001165054.1	20581427	20578588	complexin-3
NC_007136.7	csk	-	NP_001071067.1	20635993	20602673	tyrosine-protein kinase CSK
NC_007136.7	edc3	-	XP_005163111.1	20690721	20672487	enhancer of mRNA-decapping protein 3 isoform X2
NC_007136.7	kxd1	+	NP_001003469.1	20694423	20701600	kxDL motif-containing protein 1
NC_007136.7	ergic2	+	NP_956701.1	20716631	20726785	endoplasmic reticulum-Golgi intermediate compartment protein 2
NC_007136.7	si:ch211-127m7.2	-	XP_001341792.1	20730747	20730101	uncharacterized protein si:ch211-127m7.2
NC_007136.7	magi2b	-	XP_021326360.1	20870827	20743120	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X1
NC_007136.7	gnaia	-	NP_942100.1	21030755	21000145	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide a
NC_007136.7	chrm2b	+	XP_021326218.1	21054065	21057378	muscarinic acetylcholine receptor M2-like
NC_007136.7	fbxl14a	-	NP_958890.1	21065756	21064525	F-box/LRR-repeat protein 14
NC_007136.7	prr5a	-	XP_005163115.1	21085659	21075229	proline-rich protein 5 isoform X1
NC_007136.7	rad52	+	XP_005163114.1	21099006	21115030	DNA repair protein RAD52 homolog isoform X1
NC_007136.7	wnk1a	-	XP_021326362.1	21154056	21116727	serine/threonine-protein kinase WNK1 isoform X2
NC_007136.7	erc1a	+	XP_009296280.1	21180776	21253049	ELKS/Rab6-interacting/CAST family member 1 isoform X2
NC_007136.7	fgl2b	+	XP_021326219.1	21267655	21273003	uncharacterized protein fgl2b
NC_007136.7	tmem60	-	NP_001003481.1	21278472	21278072	transmembrane protein 60
NC_007136.7	lrrn3a	+	XP_005163128.1	21342015	21344090	leucine-rich repeat neuronal protein 3
NC_007136.7	immp2l	-	NP_001003755.1	21492625	21298404	mitochondrial inner membrane protease subunit 2
