Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
21	ENSDARG00000059774	-	ENSDARP00000077884	22951525	22922368	ENSDART00000083449	dub
21	ENSDARG00000069441	+	ENSDARP00000128200	22985078	22986109	ENSDART00000156491	lpar6b
21	ENSDARG00000006782	-	ENSDARP00000021737	23017134	22961429	ENSDART00000024309	rb1
21	ENSDARG00000015918	-	ENSDARP00000023098	23034863	23020542	ENSDART00000016502	dlat
21	ENSDARG00000018738	-	ENSDARP00000020574	23046505	23036567	ENSDART00000016167	zw10
21	ENSDARG00000008880	-	ENSDARP00000150612	23110772	23051377	ENSDART00000190386	usp28
21	ENSDARG00000061749	+	ENSDARP00000146510	23108420	23131600	ENSDART00000192394	htr3b
21	ENSDARG00000089212	+	ENSDARP00000135876	23136165	23151342	ENSDART00000159586	htr3a
21	ENSDARG00000007184	-	ENSDARP00000153802	23305523	23164140	ENSDART00000184419	zbtb16a
21	ENSDARG00000056181	-	ENSDARP00000017613	23746785	23338339	ENSDART00000017229	ncam1a
21	ENSDARG00000031075	+	ENSDARP00000116108	23746785	24412427	ENSDART00000145541	cadm1a
21	ENSDARG00000044642	-	ENSDARP00000065599	24534479	24531948	ENSDART00000065600	sc5d
21	ENSDARG00000078435	+	ENSDARP00000123603	24536417	24536899	ENSDART00000145448	anapc13
21	ENSDARG00000074184	-	ENSDARP00000058369	24632776	24539898	ENSDART00000058370	arhgap32b
21	ENSDARG00000069467	-	ENSDARP00000117164	24865215	24703190	ENSDART00000142907	igsf9bb
21	ENSDARG00000061794	+	ENSDARP00000082979	24865215	25043126	ENSDART00000088546	jam3b
21	ENSDARG00000056244	+	ENSDARP00000065131	25057176	25062268	ENSDART00000065132	zgc:171740
21	ENSDARG00000056267	+	ENSDARP00000137191	25068636	25117356	ENSDART00000167523	dixdc1b
21	ENSDARG00000061865	+	ENSDARP00000124412	25120613	25171713	ENSDART00000149507	ddx10
21	ENSDARG00000104326	+	ENSDARP00000140266	25181699	25182076	ENSDART00000169700	si:dkey-183i3.9
21	ENSDARG00000056248	+	ENSDARP00000091921	25187264	25196883	ENSDART00000101147	si:dkey-183i3.5
21	ENSDARG00000101767	+	ENSDARP00000140786	25198684	25206097	ENSDART00000164972	si:dkey-183i3.6
21	ENSDARG00000014274	-	ENSDARP00000104753	25213595	25206646	ENSDART00000122513	rfc2
21	ENSDARG00000090899	+	ENSDARP00000107370	25216397	25219305	ENSDART00000130970	sycn.3
21	ENSDARG00000090469	+	ENSDARP00000099011	25221958	25222353	ENSDART00000108972	sycn.1
21	ENSDARG00000103687	+	ENSDARP00000141362	25226576	25226971	ENSDART00000168480	sycn.2
21	ENSDARG00000042970	+	ENSDARP00000063088	25232329	25235032	ENSDART00000063089	gng8
21	ENSDARG00000056239	+	ENSDARP00000100942	25239489	25246373	ENSDART00000112783	tmem45b
21	ENSDARG00000091512	-	ENSDARP00000135127	25271512	25247324	ENSDART00000170556	nfrkb
21	ENSDARG00000044655	-	ENSDARP00000119901	25294838	25275864	ENSDART00000147860	st14b
21	ENSDARG00000105820	+	ENSDARP00000113768	25323338	25324309	ENSDART00000141236	or132-1
21	ENSDARG00000094515	+	ENSDARP00000122899	25335941	25336909	ENSDART00000146443	or132-2
21	ENSDARG00000105762	+	ENSDARP00000115669	25344498	25345466	ENSDART00000144724	or132-2
21	ENSDARG00000105719	+	ENSDARP00000123033	25354234	25355202	ENSDART00000133406	or132-4
21	ENSDARG00000105835	+	ENSDARP00000117641	25364466	25365434	ENSDART00000147079	or132-3
21	ENSDARG00000056277	+	ENSDARP00000073209	25375380	25376348	ENSDART00000078748	or132-5
21	ENSDARG00000009771	-	ENSDARP00000018567	25395037	25381079	ENSDART00000016219	ppme1
21	ENSDARG00000009771	-	ENSDARP00000018567	25395037	25383232	ENSDART00000016219	ppme1
21	ENSDARG00000008155	-	ENSDARP00000100321	25416284	25399944	ENSDART00000114081	sms
21	ENSDARG00000073707	-	ENSDARP00000103132	25522508	25426030	ENSDART00000110923	cnksr2b
21	ENSDARG00000086553	+	ENSDARP00000122119	25533908	25542199	ENSDART00000134052	nlrc3l1
21	ENSDARG00000073781	-	ENSDARP00000113298	25555353	25544884	ENSDART00000144228	si:dkey-17e16.9
21	ENSDARG00000089836	-	ENSDARP00000116443	25565071	25561426	ENSDART00000144917	MRPS12
21	ENSDARG00000087753	-	ENSDARP00000150376	25572908	25571653	ENSDART00000183917	CR388166.1
21	ENSDARG00000020811	-	ENSDARP00000116946	25601535	25590223	ENSDART00000139460	efemp2b
21	ENSDARG00000087666	-	ENSDARP00000119615	25612646	25605613	ENSDART00000137896	fibpb
21	ENSDARG00000079373	-	ENSDARP00000122100	25618040	25614621	ENSDART00000133512	fosl1b
21	ENSDARG00000069494	-	ENSDARP00000091975	25623189	25620301	ENSDART00000101201	tmem223
21	ENSDARG00000078256	+	ENSDARP00000113006	25625144	25631382	ENSDART00000134678	ovol1b
21	ENSDARG00000079908	+	ENSDARP00000118964	25643880	25645676	ENSDART00000145091	tmem151a
21	ENSDARG00000094217	+	ENSDARP00000117271	25663105	25663377	ENSDART00000134017	si:dkey-17e16.15
21	ENSDARG00000069495	-	ENSDARP00000151329	25668151	25664395	ENSDART00000192062	tmem179b
21	ENSDARG00000069497	+	ENSDARP00000091977	25670079	25676189	ENSDART00000101203	sumf2
21	ENSDARG00000069498	-	ENSDARP00000091979	25685409	25676857	ENSDART00000101205	phkg1b
21	ENSDARG00000091669	+	ENSDARP00000112331	25688407	25694845	ENSDART00000125709	bicdl2l
21	ENSDARG00000069501	-	ENSDARP00000091982	25722719	25704326	ENSDART00000101208	abhd11
21	ENSDARG00000069503	-	ENSDARP00000091985	25741090	25740450	ENSDART00000101211	cldnh
21	ENSDARG00000095025	-	ENSDARP00000118788	25748843	25747565	ENSDART00000134217	CR388166.2
21	ENSDARG00000015955	-	ENSDARP00000002797	25755802	25755150	ENSDART00000002341	cldnc
21	ENSDARG00000009544	+	ENSDARP00000013958	25765780	25766427	ENSDART00000021664	cldnb
21	ENSDARG00000009215	-	ENSDARP00000025285	25774582	25773954	ENSDART00000002128	zgc:112437
21	ENSDARG00000006580	+	ENSDARP00000025766	25777454	25778080	ENSDART00000021620	cldnd
21	ENSDARG00000069505	+	ENSDARP00000091991	25794065	25794949	ENSDART00000101217	zgc:136892
21	ENSDARG00000069507	-	ENSDARP00000091993	25801921	25796463	ENSDART00000101219	mettl27
21	ENSDARG00000025567	+	ENSDARP00000112172	25802207	25816246	ENSDART00000128987	nf2b
21	ENSDARG00000069766	+	ENSDARP00000154051	25947981	26014477	ENSDART00000185162	caln2
21	ENSDARG00000024026	-	ENSDARP00000029000	26028175	26023001	ENSDART00000034875	sdf2
21	ENSDARG00000006524	+	ENSDARP00000013353	26030372	26057477	ENSDART00000028007	supt6h
21	ENSDARG00000010977	-	ENSDARP00000115865	26071081	26062801	ENSDART00000141382	rab34b
21	ENSDARG00000006316	+	ENSDARP00000006624	26071923	26074594	ENSDART00000003001	rpl23a
21	ENSDARG00000002391	-	ENSDARP00000009170	26089815	26080390	ENSDART00000027848	tlcd1
21	ENSDARG00000059365	-	ENSDARP00000123389	26114646	26099233	ENSDART00000139320	nipal4
21	ENSDARG00000032714	-	ENSDARP00000044734	26250441	26153095	ENSDART00000044735	gria1b
21	ENSDARG00000054911	+	ENSDARP00000071665	26390549	26391867	ENSDART00000077197	tmsb
21	ENSDARG00000054916	-	ENSDARP00000119808	26406182	26404805	ENSDART00000137312	eif4ebp3
21	ENSDARG00000077860	-	ENSDARP00000121740	26483050	26408545	ENSDART00000147947	ankhd1
21	ENSDARG00000054929	-	ENSDARP00000004823	26490029	26486485	ENSDART00000009889	zgc:110540
21	ENSDARG00000077938	-	ENSDARP00000104316	26495698	26493696	ENSDART00000109379	cd248b
21	ENSDARG00000088207	-	ENSDARP00000113266	26520627	26514605	ENSDART00000142731	rce1b
21	ENSDARG00000012399	+	ENSDARP00000118803	26522635	26530702	ENSDART00000134617	adssl
21	ENSDARG00000092480	+	ENSDARP00000153251	26535034	26535572	ENSDART00000180709	vegfbb
21	ENSDARG00000003175	+	ENSDARP00000114359	26541628	26553317	ENSDART00000146315	stx5al
21	ENSDARG00000044534	-	ENSDARP00000065389	26558266	26555991	ENSDART00000065390	CR631122.1
21	ENSDARG00000069266	+	ENSDARP00000144183	26620867	26634099	ENSDART00000176008	esrra
21	ENSDARG00000055064	+	ENSDARP00000109990	26657404	26664531	ENSDART00000129035	prdx5
21	ENSDARG00000055076	-	ENSDARP00000071848	26677666	26665387	ENSDART00000077381	nxf1
21	ENSDARG00000037008	-	ENSDARP00000124100	26689920	26678913	ENSDART00000149702	bscl2
21	ENSDARG00000009553	+	ENSDARP00000015972	26702449	26706246	ENSDART00000004109	gng3
21	ENSDARG00000037009	-	ENSDARP00000053793	26714321	26710521	ENSDART00000053794	banf1
21	ENSDARG00000037012	+	ENSDARP00000053796	26722228	26725478	ENSDART00000053797	slc3a2b
21	ENSDARG00000074057	+	ENSDARP00000065391	26727045	26730520	ENSDART00000065392	calm3b
21	ENSDARG00000098766	+	ENSDARP00000132084	26748141	26965840	ENSDART00000168379	pcxa
21	ENSDARG00000055132	-	ENSDARP00000091458	26916262	26908629	ENSDART00000100685	lrfn4a
21	ENSDARG00000044540	+	ENSDARP00000065396	26991701	26995702	ENSDART00000065397	fkbp2
21	ENSDARG00000044541	-	ENSDARP00000111748	27010511	26996889	ENSDART00000126542	ppp1r14ba
21	ENSDARG00000055154	-	ENSDARP00000071945	27123112	27048455	ENSDART00000077478	slc8a4a
21	ENSDARG00000087993	+	ENSDARP00000110213	27189490	27190108	ENSDART00000125349	bada
21	ENSDARG00000044544	-	ENSDARP00000065400	27193721	27192862	ENSDART00000065401	zgc:110782
21	ENSDARG00000044545	-	ENSDARP00000119816	27200193	27199202	ENSDART00000145013	zgc:77262
21	ENSDARG00000079905	-	ENSDARP00000040753	27272655	27204767	ENSDART00000040754	mark2a
21	ENSDARG00000078317	+	ENSDARP00000118895	27283054	27286864	ENSDART00000139058	si:dkey-175m17.7
21	ENSDARG00000088601	+	ENSDARP00000120940	27298020	27299345	ENSDART00000146588	si:dkey-175m17.6
21	ENSDARG00000005945	+	ENSDARP00000002453	27302988	27324553	ENSDART00000012855	sart1
21	ENSDARG00000044550	-	ENSDARP00000108595	27338545	27327882	ENSDART00000130632	hif1al2
21	ENSDARG00000020676	+	ENSDARP00000006875	27341241	27354113	ENSDART00000011305	dpp3
21	ENSDARG00000079095	-	ENSDARP00000118259	27341241	27356770	ENSDART00000131297	rin1a
21	ENSDARG00000012723	+	ENSDARP00000005830	27371480	27377468	ENSDART00000009234	rbm14a
21	ENSDARG00000013755	+	ENSDARP00000005224	27383100	27404617	ENSDART00000005682	actn3a
21	ENSDARG00000001767	-	ENSDARP00000116682	27411959	27408143	ENSDART00000131646	slc29a2
21	ENSDARG00000055278	+	ENSDARP00000072059	27416340	27431306	ENSDART00000077593	cfb
21	ENSDARG00000005616	-	ENSDARP00000023622	27443933	27438109	ENSDART00000003508	bfb
21	ENSDARG00000090730	+	ENSDARP00000091557	27448876	27460907	ENSDART00000100784	cfbl
21	ENSDARG00000075169	+	ENSDARP00000104106	27464595	27480495	ENSDART00000113061	bbs1
21	ENSDARG00000055338	-	ENSDARP00000072123	27507784	27482320	ENSDART00000077657	si:dkeyp-50d11.2
21	ENSDARG00000044556	+	ENSDARP00000065419	27514074	27554894	ENSDART00000065420	pacs1a
21	ENSDARG00000021241	+	ENSDARP00000120058	27558453	27567260	ENSDART00000144869	zgc:165604
21	ENSDARG00000019501	-	ENSDARP00000118137	27619699	27575862	ENSDART00000133441	pcnx3
21	ENSDARG00000061454	-	ENSDARP00000140509	28235359	27637521	ENSDART00000164458	nrxn2a
21	ENSDARG00000062328	-	ENSDARP00000084413	28439594	28415890	ENSDART00000089980	rasgrp2
21	ENSDARG00000055518	+	ENSDARP00000072337	28445119	28472100	ENSDART00000077871	pygma
21	ENSDARG00000055523	+	ENSDARP00000072353	28481080	28493789	ENSDART00000077887	slc22a6l
21	ENSDARG00000095273	+	ENSDARP00000119314	28496300	28500442	ENSDART00000138236	cox8a
21	ENSDARG00000055536	+	ENSDARP00000072363	28502361	28512711	ENSDART00000077897	otub1a
21	ENSDARG00000055539	-	ENSDARP00000072376	28523454	28513163	ENSDART00000077910	epdl2
21	ENSDARG00000077818	-	ENSDARP00000109319	28640314	28555201	ENSDART00000128237	nrg2a
21	ENSDARG00000067591	+	ENSDARP00000101909	28728237	28729100	ENSDART00000097307	puraa
21	ENSDARG00000015557	+	ENSDARP00000019873	28749848	28793087	ENSDART00000014058	zgc:100829
21	ENSDARG00000078865	-	ENSDARP00000147051	28900870	28864450	ENSDART00000180820	cxxc5a
21	ENSDARG00000004988	+	ENSDARP00000024334	28958685	29074086	ENSDART00000005929	ppp3ca
21	ENSDARG00000087457	+	ENSDARP00000111403	29077714	29088588	ENSDART00000128561	ecscr
21	ENSDARG00000077257	-	ENSDARP00000117117	29099993	29091183	ENSDART00000142598	timd4
21	ENSDARG00000040178	-	ENSDARP00000154233	29110133	29102564	ENSDART00000181595	havcr1
21	ENSDARG00000091692	-	ENSDARP00000112142	29117615	29112756	ENSDART00000124327	havcr2
21	ENSDARG00000103260	+	ENSDARP00000134910	29117615	29185936	ENSDART00000161941	si:ch211-57b15.1
21	ENSDARG00000011317	+	ENSDARP00000021131	29227224	29247942	ENSDART00000013641	adra1ba
21	ENSDARG00000098587	-	ENSDARP00000137401	29295711	29294750	ENSDART00000170081	CR318595.1
21	ENSDARG00000116369	-	ENSDARP00000153710	29364055	29325866	ENSDART00000188602	BX537120.3
21	ENSDARG00000110627	-	ENSDARP00000135269	29416964	29416078	ENSDART00000162575	zgc:171310
21	ENSDARG00000109968	-	ENSDARP00000153679	29477513	29453081	ENSDART00000180110	BX537120.1
21	ENSDARG00000112176	-	ENSDARP00000150220	29533612	29508365	ENSDART00000193554	BX537120.2
21	ENSDARG00000069362	-	ENSDARP00000091649	29689030	29688120	ENSDART00000100876	CR847571.1
21	ENSDARG00000110355	-	ENSDARP00000153283	29735255	29706501	ENSDART00000181668	CR847571.2
21	ENSDARG00000099580	-	ENSDARP00000141466	29838006	29837045	ENSDART00000160727	CR762480.1
21	ENSDARG00000109332	-	ENSDARP00000146143	29940342	29918980	ENSDART00000182862	CU104716.1
21	ENSDARG00000097564	-	ENSDARP00000145958	29990463	29967367	ENSDART00000185800	si:ch73-190f9.4
21	ENSDARG00000044567	+	ENSDARP00000123828	30010054	30018987	ENSDART00000149124	ttc1
21	ENSDARG00000075526	-	ENSDARP00000128359	30032095	30020851	ENSDART00000156721	pwwp2a
21	ENSDARG00000114922	-	ENSDARP00000153522	30032095	30025033	ENSDART00000190810	CU855895.3
21	ENSDARG00000044566	+	ENSDARP00000065447	30043090	30047277	ENSDART00000065448	fabp6
21	ENSDARG00000077116	-	ENSDARP00000128305	30081633	30057979	ENSDART00000155188	ccnjl
21	ENSDARG00000086705	+	ENSDARP00000128886	30086092	30089871	ENSDART00000154573	prob1
21	ENSDARG00000015033	-	ENSDARP00000009802	30111093	30091930	ENSDART00000014223	slc23a1
21	ENSDARG00000014536	-	ENSDARP00000106280	30160184	30116796	ENSDART00000126621	pfdn1
21	ENSDARG00000031246	-	ENSDARP00000152981	30168830	30163593	ENSDART00000193171	hbegfb
21	ENSDARG00000005551	-	ENSDARP00000027385	30181237	30170107	ENSDART00000015636	hnrnph1l
21	ENSDARG00000055999	+	ENSDARP00000118139	30194944	30236487	ENSDART00000137023	si:ch211-59d17.3
21	ENSDARG00000056005	-	ENSDARP00000091828	30253789	30240629	ENSDART00000101054	dnajc18
21	ENSDARG00000045127	-	ENSDARP00000066362	30273064	30261083	ENSDART00000066363	FAM53C
21	ENSDARG00000069428	-	ENSDARP00000091825	30293165	30288961	ENSDART00000101051	slbp2
21	ENSDARG00000004956	+	ENSDARP00000002108	30293662	30299548	ENSDART00000007412	zmat2
21	ENSDARG00000055955	+	ENSDARP00000059419	30306641	30347333	ENSDART00000059420	lcp2a
21	ENSDARG00000055926	+	ENSDARP00000072803	30351338	30352503	ENSDART00000078341	foxi3a
21	ENSDARG00000116832	+	ENSDARP00000145402	30356260	30360657	ENSDART00000189948	CR749164.1
21	ENSDARG00000069422	-	ENSDARP00000091811	30408628	30402149	ENSDART00000101037	nhp2
21	ENSDARG00000069421	-	ENSDARP00000091810	30415484	30410530	ENSDART00000101036	grpel2
21	ENSDARG00000056453	-	ENSDARP00000073406	30467819	30418684	ENSDART00000078949	afap1l1b
21	ENSDARG00000019060	+	ENSDARP00000008027	30471068	30477890	ENSDART00000003335	snx12
21	ENSDARG00000020645	+	ENSDARP00000043726	30516644	30535019	ENSDART00000043727	slc7a3a
21	ENSDARG00000019312	-	ENSDARP00000020538	30544159	30540837	ENSDART00000019199	rab39ba
21	ENSDARG00000074719	+	ENSDARP00000115732	30549512	30560490	ENSDART00000132831	rab38c
21	ENSDARG00000110266	+	ENSDARP00000036958	30563115	30583086	ENSDART00000028566	si:ch211-200p22.4
21	ENSDARG00000105039	-	ENSDARP00000144612	30648032	30600339	ENSDART00000177022	phka1b
21	ENSDARG00000092044	-	ENSDARP00000115590	30658461	30653243	ENSDART00000139764	si:dkey-22f5.9
21	ENSDARG00000019693	+	ENSDARP00000128608	30665047	30691763	ENSDART00000154758	clcn5a
21	ENSDARG00000032746	-	ENSDARP00000112169	30714553	30701904	ENSDART00000128011	tnfsf10l3
21	ENSDARG00000032263	+	ENSDARP00000040442	30721789	30742045	ENSDART00000040443	zgc:110224
21	ENSDARG00000003344	+	ENSDARP00000050171	30746356	30765406	ENSDART00000050172	trpc2b
21	ENSDARG00000014017	-	ENSDARP00000010800	30787244	30772420	ENSDART00000012091	rrm1
21	ENSDARG00000030006	+	ENSDARP00000119411	30794730	30828910	ENSDART00000139486	slc6a7
21	ENSDARG00000061560	-	ENSDARP00000131780	30932084	30841243	ENSDART00000172390	stim1b
21	ENSDARG00000004301	+	ENSDARP00000156556	30950100	30950675	ENSDART00000187572	rhogb
21	ENSDARG00000044596	-	ENSDARP00000065502	30994221	30974283	ENSDART00000065503	pgap2
21	ENSDARG00000044597	-	ENSDARP00000065503	31013726	30996418	ENSDART00000065504	ncbp3
21	ENSDARG00000074222	-	ENSDARP00000100814	31143873	31023212	ENSDART00000111571	rap1gap2b
21	ENSDARG00000044514	+	ENSDARP00000106374	31151406	31183579	ENSDART00000126205	st6gal1
21	ENSDARG00000016789	-	ENSDARP00000023401	31210205	31197445	ENSDART00000011572	zgc:152891
21	ENSDARG00000044513	-	ENSDARP00000130401	31238241	31233578	ENSDART00000159678	tpst1l
21	ENSDARG00000069373	-	ENSDARP00000107938	31252074	31244882	ENSDART00000121946	crcp
21	ENSDARG00000033361	+	ENSDARP00000040189	31253352	31274256	ENSDART00000040190	asl
21	ENSDARG00000044512	-	ENSDARP00000065361	31290579	31277053	ENSDART00000065362	ca4c
21	ENSDARG00000011171	+	ENSDARP00000040739	31544095	32006927	ENSDART00000040740	si:ch211-12m10.1
21	ENSDARG00000102482	-	ENSDARP00000104151	32024161	32021618	ENSDART00000114964	zgc:165573
21	ENSDARG00000073961	-	ENSDARP00000120077	32053541	32052375	ENSDART00000131651	si:ch211-160j14.2
21	ENSDARG00000012932	-	ENSDARP00000146808	32081309	32065555	ENSDART00000182050	mat2b
21	ENSDARG00000089078	-	ENSDARP00000149308	32111845	32096076	ENSDART00000193026	si:ch211-160j14.3
21	ENSDARG00000005908	-	ENSDARP00000117099	32289354	32281079	ENSDART00000139890	clk4b
21	ENSDARG00000079283	+	ENSDARP00000132315	32339158	32345349	ENSDART00000161723	si:ch211-247j9.1
21	ENSDARG00000077364	-	ENSDARP00000099157	32361840	32349400	ENSDART00000112550	mapk9
21	ENSDARG00000044094	-	ENSDARP00000071442	32436593	32390754	ENSDART00000076974	gfpt2
21	ENSDARG00000003127	-	ENSDARP00000009313	32466083	32458646	ENSDART00000007675	zgc:123105
21	ENSDARG00000073704	-	ENSDARP00000099389	32478255	32477462	ENSDART00000114359	si:dkeyp-72g9.4
21	ENSDARG00000075930	-	ENSDARP00000139103	32684568	32512989	ENSDART00000162873	adamts2
21	ENSDARG00000008255	-	ENSDARP00000032583	32780102	32760109	ENSDART00000031028	cnot6a
21	ENSDARG00000054667	+	ENSDARP00000071372	32820175	32821422	ENSDART00000076903	adra2db
21	ENSDARG00000054658	-	ENSDARP00000155521	33031619	33006767	ENSDART00000184041	slc34a1b
21	ENSDARG00000060200	-	ENSDARP00000149393	33126081	33095401	ENSDART00000189293	CU019662.1
21	ENSDARG00000111106	+	ENSDARP00000149094	33172526	33184950	ENSDART00000183532	arl3l1
21	ENSDARG00000104924	+	ENSDARP00000135252	33192146	33211151	ENSDART00000162745	BX072577.1
21	ENSDARG00000010238	-	ENSDARP00000004055	33229902	33211858	ENSDART00000003983	rbm22
21	ENSDARG00000103606	+	ENSDARP00000137411	33380718	33445030	ENSDART00000163808	ndst1b
21	ENSDARG00000036629	+	ENSDARP00000053207	33455261	33458400	ENSDART00000053208	rps14
21	ENSDARG00000036628	+	ENSDARP00000053204	33459607	33463503	ENSDART00000053205	cd74b
21	ENSDARG00000110481	-	ENSDARP00000149985	33477883	33465739	ENSDART00000191542	si:ch73-42p12.2
21	ENSDARG00000089914	+	ENSDARP00000111775	33503835	33548636	ENSDART00000125658	clint1b
21	ENSDARG00000069196	-	ENSDARP00000144554	33995182	33734112	ENSDART00000179622	ebf1b
21	ENSDARG00000032373	-	ENSDARP00000047514	34031289	34003354	ENSDART00000047515	rnf145b
21	ENSDARG00000033444	+	ENSDARP00000091124	34033761	34074616	ENSDART00000100351	map4k6
21	ENSDARG00000022378	+	ENSDARP00000037012	34088377	34117726	ENSDART00000029599	mtmr1b
21	ENSDARG00000006408	+	ENSDARP00000151926	34122801	34129127	ENSDART00000182627	hmgb3b
21	ENSDARG00000060837	+	ENSDARP00000141684	34167178	34211571	ENSDART00000158308	trpc5b
21	ENSDARG00000054374	-	ENSDARP00000112151	34261643	34233612	ENSDART00000124649	alg13
21	ENSDARG00000010132	-	ENSDARP00000005001	34658115	34365373	ENSDART00000023038	dacha
21	ENSDARG00000003845	+	ENSDARP00000019118	34686814	34793401	ENSDART00000005479	chm
21	ENSDARG00000007217	+	ENSDARP00000018714	34814942	34834544	ENSDART00000003962	wdr55
21	ENSDARG00000026236	-	ENSDARP00000031845	34843629	34836856	ENSDART00000029708	zgc:56585
21	ENSDARG00000044484	+	ENSDARP00000065324	34849466	34879102	ENSDART00000065325	cdc23
21	ENSDARG00000044491	-	ENSDARP00000147109	34926106	34879891	ENSDART00000192740	kif20a
21	ENSDARG00000094753	+	ENSDARP00000113246	34931628	34943462	ENSDART00000135806	si:dkey-71d15.2
21	ENSDARG00000007108	-	ENSDARP00000014304	34972725	34945302	ENSDART00000023838	lipia
21	ENSDARG00000090202	+	ENSDARP00000122066	34976769	34987458	ENSDART00000139635	rbm11
21	ENSDARG00000079393	+	ENSDARP00000100259	34992550	35040196	ENSDART00000109041	tmprss15
21	ENSDARG00000021408	+	ENSDARP00000154999	35041633	35054507	ENSDART00000188183	poglut3
21	ENSDARG00000054510	-	ENSDARP00000112597	35082325	35081100	ENSDART00000146454	adrb2b
21	ENSDARG00000069184	+	ENSDARP00000117284	35215934	35280195	ENSDART00000135256	ubtd2
