Gene 1	Gene 2	id %	som %	E-value
znf1167 (XP_009294078.1)	si:dkey-15h8.16 (XP_009294077.2)	60%	73%	3e-127
LOC100006952 (XP_017208884.2)	LOC100148332 (XP_017208863.2)	68%	79%	4e-108
LOC100148332 (XP_017208863.2)	LOC100334368 (XP_021325077.1)	52%	68%	2e-143
LOC100334368 (XP_021325077.1)	LOC101887027 (XP_005170427.2)	57%	69%	5e-129
LOC101887027 (XP_005170427.2)	LOC108181079 (XP_021325091.1)	63%	77%	5e-99
LOC108181079 (XP_021325091.1)	znf1181 (XP_017208885.1)	53%	64%	6e-73
znf1181 (XP_017208885.1)	znf1153 (XP_005170428.2)	62%	76%	2e-93
znf1153 (XP_005170428.2)	LOC101885180 (XP_009294175.1)	90%	94%	0.0
LOC101885180 (XP_009294175.1)	LOC101885018 (XP_021325090.1)	58%	67%	4e-81
LOC101885018 (XP_021325090.1)	LOC110437714 (XP_021325339.1)	71%	79%	2e-98
LOC110437714 (XP_021325339.1)	znf1155 (XP_009294134.1)	70%	77%	0.0
znf1155 (XP_009294134.1)	LOC101884852 (XP_005170470.2)	60%	72%	5e-148
LOC101884852 (XP_005170470.2)	LOC101884748 (XP_005170468.3)	53%	63%	2e-126
LOC101884748 (XP_005170468.3)	LOC101884686 (XP_009294141.1)	63%	74%	7e-134
LOC101884686 (XP_009294141.1)	LOC101884621 (XP_005170466.2)	70%	78%	1e-140
LOC101884621 (XP_005170466.2)	LOC100151333 (XP_009294140.1)	65%	76%	4e-120
LOC100151333 (XP_009294140.1)	LOC101884310 (XP_021325340.1)	73%	82%	0.0
LOC101884504 (XP_005170464.3)	LOC101884382 (XP_009294138.1)	62%	73%	1e-108
LOC101884382 (XP_009294138.1)	LOC101884237 (XP_021325093.1)	60%	72%	2e-153
LOC101884237 (XP_021325093.1)	znf1161 (NP_001232021.1)	50%	62%	2e-136
znf1161 (NP_001232021.1)	LOC101884172 (XP_005170460.1)	51%	59%	1e-168
LOC101884172 (XP_005170460.1)	LOC103909508 (XP_021325084.1)	59%	70%	2e-146
LOC103909508 (XP_021325084.1)	LOC103909509 (XP_021325080.1)	87%	92%	0.0
LOC103909509 (XP_021325080.1)	LOC100150670 (XP_017208850.2)	55%	69%	2e-131
LOC100150670 (XP_017208850.2)	znf1157 (XP_021325073.1)	54%	66%	8e-133
znf1157 (XP_021325073.1)	LOC100148023 (XP_009294174.1)	63%	76%	8e-137
LOC100148023 (XP_009294174.1)	znf1171 (XP_005170457.1)	63%	70%	3e-134
znf1171 (XP_005170457.1)	zgc:173693 (NP_001124129.1)	43%	53%	1e-78
zgc:173693 (NP_001124129.1)	LOC101883867 (XP_005170456.1)	42%	53%	7e-96
LOC101883867 (XP_005170456.1)	LOC110438252 (XP_021325076.1)	57%	73%	5e-126
LOC110438252 (XP_021325076.1)	LOC110437709 (XP_021325069.1)	50%	64%	5e-154
si:dkey-4c15.14 (NP_001083044.1)	zgc:112977 (NP_001018649.1)	42%	57%	9e-83
zgc:112977 (NP_001018649.1)	zgc:113220 (NP_001025399.1)	43%	56%	1e-84
zgc:113220 (NP_001025399.1)	si:ch211-255f4.3 (XP_001919061.1)	46%	62%	9e-84
si:ch211-255f4.3 (XP_001919061.1)	zgc:171435 (XP_005170414.1)	76%	84%	2e-149
zgc:171435 (XP_005170414.1)	LOC100007100 (XP_005170450.1)	45%	58%	5e-86
LOC100007100 (XP_005170450.1)	LOC108181166 (XP_021325089.1)	66%	77%	3e-151
LOC108181166 (XP_021325089.1)	LOC108179143 (XP_017208872.2)	51%	63%	2e-98
LOC108179143 (XP_017208872.2)	zgc:173726 (NP_001103318.1)	47%	61%	5e-102
zgc:173726 (NP_001103318.1)	znf1003 (XP_017208873.1)	60%	68%	1e-133
znf1003 (XP_017208873.1)	LOC101883031 (XP_005170442.1)	70%	78%	2e-157
LOC101883031 (XP_005170442.1)	zgc:175284 (XP_021325042.1)	81%	86%	0.0
zgc:175284 (XP_021325042.1)	LOC101885470 (XP_021325070.1)	60%	72%	2e-166
LOC101885470 (XP_021325070.1)	si:ch73-92e7.6 (XP_005170440.2)	42%	55%	6e-115
si:ch73-92e7.6 (XP_005170440.2)	LOC101882596 (XP_021325341.1)	55%	65%	0.0
LOC101882596 (XP_021325341.1)	LOC108181080 (XP_021325342.1)	58%	68%	1e-122
LOC108181080 (XP_021325342.1)	LOC103909513 (XP_009294161.1)	68%	79%	1e-102
LOC103909513 (XP_009294161.1)	zgc:110821 (NP_001013303.1)	43%	53%	6e-59
zgc:110821 (NP_001013303.1)	znf1162 (XP_021324997.1)	47%	57%	4e-75
znf1162 (XP_021324997.1)	LOC100334054 (XP_005170434.1)	42%	57%	2e-83
LOC101882237 (XP_005170433.2)	LOC560870 (XP_009294153.1)	59%	69%	7e-139
LOC560870 (XP_009294153.1)	LOC794515 (XP_005170431.1)	56%	68%	7e-129
LOC794515 (XP_005170431.1)	LOC103909512 (XP_017208868.1)	47%	62%	3e-109
LOC103909512 (XP_017208868.1)	znf1173 (NP_001107892.1)	56%	66%	7e-72
znf1173 (NP_001107892.1)	LOC103909511 (XP_021325094.1)	42%	57%	1e-52
LOC103909511 (XP_021325094.1)	znf983 (NP_001121715.1)	89%	93%	7e-115
znf983 (NP_001121715.1)	si:dkey-20i20.2 (NP_001104559.1)	62%	72%	2e-41
si:dkey-20i20.2 (NP_001104559.1)	zgc:174224 (NP_001104560.1)	47%	62%	2e-35
si:ch73-137b21.4 (XP_021325193.1)	si:ch211-239m17.1 (XP_009294217.1)	88%	92%	2e-138
si:ch211-239m17.1 (XP_009294217.1)	LOC797394 (XP_021325195.1)	91%	93%	0.0
LOC797394 (XP_021325195.1)	LOC103909517 (XP_021325196.1)	90%	93%	5e-144
LOC103909517 (XP_021325196.1)	si:ch73-256j6.4 (XP_021325345.1)	90%	94%	6e-162
LOC100538255 (XP_005174592.1)	LOC100150882 (XP_001923157.1)	68%	78%	4e-121
LOC100538212 (XP_009294242.1)	LOC108181226 (XP_017208973.1)	59%	72%	2e-176
LOC108181226 (XP_017208973.1)	LOC100538136 (XP_009294245.1)	46%	60%	2e-90
LOC100538136 (XP_009294245.1)	LOC100148050 (XP_021325198.1)	47%	60%	2e-100
LOC100148050 (XP_021325198.1)	zgc:171601 (XP_003201016.3)	44%	59%	1e-94
zmp:0000001161 (XP_005161705.1)	LOC108181220 (XP_017208968.1)	44%	58%	9e-55
LOC108181220 (XP_017208968.1)	si:dkey-222f2.7 (XP_021325207.1)	72%	79%	1e-122
si:rp71-36a1.1 (XP_700664.3)	si:rp71-36a1.2 (XP_003201020.2)	44%	62%	1e-49
si:rp71-36a1.2 (XP_003201020.2)	si:rp71-36a1.3 (XP_003201021.1)	38%	57%	9e-70
LOC103909535 (XP_009294309.1)	LOC100002141 (XP_017208709.1)	91%	95%	2e-136
LOC103909536 (XP_017208710.1)	zgc:171887 (NP_001107117.2)	71%	82%	5e-121
zgc:113298 (XP_009294295.1)	si:rp71-1i20.2 (XP_009294254.1)	62%	73%	5e-107
si:rp71-1i20.2 (XP_009294254.1)	zgc:171699 (NP_001103207.1)	41%	58%	4e-41
si:dkey-19a16.12 (XP_009294289.1)	zgc:172133 (NP_001121763.1)	83%	87%	0.0
LOC110437711 (XP_021325219.1)	LOC108181196 (XP_017208929.1)	67%	73%	3e-85
LOC101883331 (XP_005161702.1)	si:ch1073-188e1.1 (XP_021325220.1)	42%	59%	9e-62
LOC100006469 (XP_017208966.1)	LOC100535756 (XP_003201035.4)	62%	74%	7e-104
LOC100329398 (XP_021325351.1)	zgc:171500 (NP_001103598.1)	43%	57%	3e-19
zgc:171500 (NP_001103598.1)	si:ch73-213k20.5 (XP_017208962.1)	49%	64%	9e-63
si:ch73-213k20.5 (XP_017208962.1)	LOC569566 (XP_698054.5)	49%	63%	2e-44
zgc:112368 (NP_001020645.2)	si:dkey-57c15.4 (NP_001307331.1)	81%	89%	4e-171
si:dkey-57c15.4 (NP_001307331.1)	zgc:92745 (XP_021324991.1)	71%	84%	2e-147
zgc:92745 (XP_021324991.1)	zgc:112302 (NP_001020358.1)	78%	90%	3e-157
zgc:112302 (NP_001020358.1)	zgc:92511 (NP_001003450.1)	61%	76%	2e-122
LOC100006764 (XP_001345427.5)	LOC100006805 (XP_021325352.1)	28%	46%	1e-13
LOC100006805 (XP_021325352.1)	LOC100006875 (XP_009294331.1)	39%	56%	9e-13
LOC103909541 (XP_021325231.1)	LOC100536572 (XP_003201040.2)	65%	77%	2e-69
LOC110438268 (XP_021325233.1)	LOC100329351 (XP_002666221.3)	53%	65%	4e-50
LOC100007503 (XP_017208768.1)	LOC103911112 (XP_017208771.1)	49%	65%	7e-56
LOC101885444 (XP_021325118.1)	si:ch73-27e22.2 (XP_021325114.1)	61%	72%	0.0
si:ch73-27e22.6 (XP_009294356.1)	LOC101886679 (XP_009294355.1)	41%	53%	2e-08
LOC101886679 (XP_009294355.1)	si:dkey-182g1.2 (XP_009294351.1)	33%	52%	3e-14
LOC101886743 (XP_017208720.2)	LOC101886796 (XP_021325332.1)	39%	54%	1e-33
si:dkey-182g1.4 (XP_005161711.1)	LOC101886864 (XP_009294352.1)	37%	49%	4e-12
LOC101886864 (XP_009294352.1)	si:dkey-182g1.10 (XP_005161713.1)	40%	57%	1e-18
si:dkey-182g1.10 (XP_005161713.1)	si:dkey-182g1.6 (XP_001923739.2)	35%	49%	4e-29
LOC100331045 (XP_021325129.1)	LOC103909545 (XP_021325125.1)	62%	71%	3e-35
LOC103909545 (XP_021325125.1)	LOC110438257 (XP_021325130.1)	57%	67%	2e-50
LOC110438257 (XP_021325130.1)	LOC103909548 (XP_017208772.2)	81%	87%	7e-65
rnh1 (XP_021325358.1)	si:ch211-213a13.9 (XP_017208722.1)	52%	66%	0.0
LOC108181095 (XP_021325359.1)	LOC108181096 (XP_021325360.1)	54%	71%	5e-89
LOC110438298 (XP_021325363.1)	LOC108181097 (XP_021325113.1)	48%	64%	7e-25
LOC108181097 (XP_021325113.1)	LOC110438254 (XP_021325115.1)	88%	93%	0.0
si:ch211-250k18.7 (XP_021325364.1)	si:ch211-11p18.6 (XP_021325102.1)	55%	70%	7e-167
LOC100007935 (XP_001346270.3)	LOC100007948 (XP_001346279.4)	60%	72%	9e-72
LOC100007948 (XP_001346279.4)	LOC100007813 (XP_001336868.4)	59%	76%	1e-69
LOC100007813 (XP_001336868.4)	LOC101883802 (XP_021325365.1)	52%	67%	2e-63
LOC101883802 (XP_021325365.1)	si:ch211-236g6.1 (XP_005174052.1)	80%	87%	2e-123
LOC100007966 (XP_021325131.1)	si:dkey-253d23.2 (XP_009294401.1)	43%	59%	2e-88
wu:fi42h12 (XP_005174044.1)	znf990 (NP_001032484.1)	79%	85%	0.0
znf990 (NP_001032484.1)	si:dkey-253d23.8 (XP_009294396.1)	70%	79%	0.0
si:dkey-253d23.8 (XP_009294396.1)	LOC110437771 (XP_021325242.1)	38%	53%	5e-69
si:dkey-253d23.9 (NP_001107959.1)	si:dkey-253d23.11 (XP_009294395.1)	73%	79%	0.0
LOC101886501 (XP_017208842.1)	LOC101884023 (XP_009294471.1)	32%	48%	5e-16
LOC108181150 (XP_021325239.1)	LOC100008030 (XP_017208838.1)	48%	59%	9e-102
LOC100008030 (XP_017208838.1)	LOC100151570 (XP_005174058.1)	49%	62%	4e-118
si:ch211-222k6.1 (XP_021324960.1)	si:ch211-222k6.2 (XP_005174059.1)	62%	73%	6e-160
ogn (NP_001013588.1)	omd (XP_017208890.1)	26%	47%	4e-21
omd (XP_017208890.1)	aspn (NP_571788.2)	29%	47%	8e-33
aspn (NP_571788.2)	ecm2 (XP_686507.3)	30%	51%	1e-28
si:dkey-42i9.6 (NP_001038335.1)	si:dkey-42i9.7 (NP_001122168.1)	38%	48%	3e-37
si:dkey-42i9.7 (NP_001122168.1)	si:dkey-42i9.8 (XP_021325243.1)	26%	42%	4e-12
LOC100148254 (XP_005174066.1)	LOC101882843 (XP_005174067.1)	36%	57%	4e-29
krt97 (NP_001002383.1)	krt96 (NP_001186881.1)	92%	94%	0.0
ahr1b (NP_001019987.1)	ahr2 (NP_571339.1)	54%	69%	0.0
he1a (NP_001038639.1)	he1b (NP_998800.2)	99%	99%	0.0
he1b (NP_998800.2)	he2 (NP_001091658.1)	59%	75%	8e-120
si:dkeyp-122a9.1 (XP_005161753.1)	si:dkeyp-122a9.2 (XP_003201067.1)	35%	51%	1e-25
LOC798316 (XP_021325257.1)	sult3st3 (NP_001076345.1)	70%	77%	5e-104
sult3st3 (NP_001076345.1)	si:dkey-236e20.3 (NP_001076344.1)	89%	95%	0.0
si:dkey-236e20.3 (NP_001076344.1)	sult3st4 (NP_001295759.1)	97%	99%	0.0
sult3st4 (NP_001295759.1)	sult3st2 (NP_001073416.1)	87%	95%	0.0
gpc5b (NP_001289150.1)	gpc1a (NP_001032450.1)	24%	43%	5e-45
lpl (NP_571202.1)	LOC100331214 (XP_021325258.1)	54%	72%	5e-100
si:ch211-197g15.10 (XP_005170509.1)	si:ch211-197g15.9 (XP_021325263.1)	80%	87%	0.0
si:ch211-197g15.9 (XP_021325263.1)	si:ch211-197g15.8 (XP_003201084.1)	74%	86%	0.0
si:ch211-197g15.8 (XP_003201084.1)	si:ch211-197g15.7 (XP_017208834.1)	82%	90%	1e-159
si:ch211-197g15.7 (XP_017208834.1)	si:ch211-197g15.6 (XP_021325048.1)	85%	94%	4e-166
si:dkey-21e2.4 (XP_009294619.1)	si:dkey-21e2.7 (XP_021325135.1)	77%	85%	1e-142
si:dkey-21e2.7 (XP_021325135.1)	si:dkey-21e2.10 (XP_009294620.1)	76%	86%	2e-138
si:dkey-21e2.10 (XP_009294620.1)	si:dkey-21e2.13 (XP_003201075.3)	72%	82%	2e-132
si:dkey-21e2.13 (XP_003201075.3)	si:dkey-21e2.14 (XP_003201094.1)	71%	81%	3e-125
si:dkey-21e2.14 (XP_003201094.1)	si:dkey-21e2.15 (XP_003201076.1)	70%	83%	7e-126
si:dkey-21e2.15 (XP_003201076.1)	si:dkey-21e2.16 (NP_001038273.1)	77%	87%	4e-130
si:dkey-21e2.16 (NP_001038273.1)	LOC101886682 (XP_005170582.2)	70%	84%	9e-134
LOC101886682 (XP_005170582.2)	si:dkey-78l4.1 (XP_003201077.1)	81%	88%	2e-150
si:dkey-78l4.1 (XP_003201077.1)	si:dkey-78l4.5 (XP_003201078.1)	54%	66%	1e-87
si:dkey-78l4.5 (XP_003201078.1)	si:dkey-78l4.6 (XP_021325265.1)	55%	66%	4e-79
si:dkey-78l4.6 (XP_021325265.1)	si:dkey-78l4.7 (XP_003201098.1)	59%	72%	9e-90
si:dkey-78l4.7 (XP_003201098.1)	si:dkey-78l4.8 (XP_021325370.1)	53%	66%	2e-87
si:dkey-78l4.8 (XP_021325370.1)	si:dkey-78l4.10 (XP_021325371.1)	57%	71%	2e-93
si:dkey-78l4.10 (XP_021325371.1)	LOC108181086 (XP_021325372.1)	59%	69%	2e-86
si:dkey-78l4.12 (NP_001076536.1)	LOC558805 (XP_687163.4)	39%	53%	5e-28
eef2a.1 (NP_001038626.2)	eef2a.2 (NP_001038637.1)	93%	96%	0.0
si:dkey-172o19.2 (XP_005170589.1)	nfil3-4 (NP_001183995.1)	73%	88%	4e-23
si:dkey-42p8.3 (XP_005170593.1)	aes (XP_005170500.1)	68%	79%	7e-66
gna15.4 (NP_001038454.1)	si:ch211-207c7.2 (XP_003201106.1)	64%	70%	3e-152
si:ch211-207c7.2 (XP_003201106.1)	gna15.2 (XP_002667410.2)	40%	56%	2e-85
gna15.2 (XP_002667410.2)	gna15.1 (XP_005170507.1)	67%	82%	0.0
cfhl5 (XP_021325272.1)	cfhl4 (XP_009294646.1)	61%	75%	2e-148
cfhl4 (XP_009294646.1)	cfh (NP_001186119.1)	27%	44%	4e-33
cfh (NP_001186119.1)	cfhl1 (NP_001032792.1)	41%	52%	2e-140
cfhl1 (NP_001032792.1)	cfhl2 (XP_021324996.1)	42%	53%	7e-89
cfhl2 (XP_021324996.1)	cfhl3 (XP_021324972.1)	33%	46%	8e-94
rgs2 (NP_001002662.2)	si:ch211-117l17.5 (XP_021325273.1)	49%	71%	3e-44
si:ch211-117l17.5 (XP_021325273.1)	si:ch211-117l17.6 (XP_021325274.1)	54%	73%	4e-44
vtg1 (NP_001038362.3)	vtg5 (NP_001020360.2)	94%	97%	0.0
vtg4 (NP_001038759.2)	vtg6 (NP_001116082.3)	94%	97%	0.0
vtg6 (NP_001116082.3)	vtg7 (XP_021325009.1)	93%	97%	0.0
vtg7 (XP_021325009.1)	vtg2 (NP_001103854.1)	83%	89%	3e-177
vtg2 (NP_001103854.1)	si:dkey-4c23.3 (XP_021325376.1)	46%	66%	6e-126
LOC101886000 (XP_021325277.1)	LOC100536326 (XP_021325377.1)	73%	81%	2e-141
LOC100536326 (XP_021325377.1)	LOC110438280 (XP_021325278.1)	75%	83%	2e-93
si:ch211-226h8.4 (NP_001103858.1)	LOC110438301 (XP_021325378.1)	90%	93%	7e-61
LOC110438301 (XP_021325378.1)	zgc:172218 (NP_001103589.1)	88%	92%	5e-62
zgc:172218 (NP_001103589.1)	si:ch211-226h8.8 (XP_003201119.2)	99%	99%	3e-116
si:ch211-226h8.8 (XP_003201119.2)	si:ch211-226h8.11 (NP_001103856.1)	100%	100%	2e-117
si:ch211-226h8.11 (NP_001103856.1)	si:ch211-154a22.8 (XP_021325279.1)	75%	81%	8e-64
si:ch211-154a22.8 (XP_021325279.1)	zgc:171717 (NP_001098604.1)	100%	100%	4e-111
zgc:171717 (NP_001098604.1)	si:ch211-226h8.14 (NP_001095862.1)	77%	81%	7e-73
si:ch211-226h8.14 (NP_001095862.1)	si:dkey-240e12.6 (NP_001082844.1)	70%	81%	4e-57
LOC110438303 (XP_021325380.1)	LOC110438304 (XP_021325381.1)	99%	99%	2e-142
LOC100331460 (XP_002667105.2)	si:dkeyp-98a7.1 (NP_001138282.1)	76%	89%	1e-161
si:ch211-250e5.3 (XP_021325282.1)	si:dkeyp-98a7.5 (NP_001153834.1)	98%	98%	9e-95
si:dkeyp-98a7.5 (NP_001153834.1)	LOC110437821 (XP_021325281.1)	100%	100%	5e-97
LOC110437821 (XP_021325281.1)	LOC100301575 (NP_001153837.1)	100%	100%	5e-97
LOC100301575 (NP_001153837.1)	si:dkeyp-98a7.4 (NP_001128340.2)	99%	99%	4e-96
si:dkeyp-98a7.4 (NP_001128340.2)	si:dkeyp-98a7.7 (XP_003201138.2)	99%	99%	4e-96
si:dkeyp-98a7.7 (XP_003201138.2)	si:dkeyp-98a7.8 (NP_001153845.2)	98%	98%	8e-95
si:dkeyp-98a7.8 (NP_001153845.2)	LOC100331830 (XP_009294686.1)	98%	98%	6e-95
LOC100331830 (XP_009294686.1)	LOC100331909 (XP_021325283.1)	98%	99%	2e-95
LOC100331909 (XP_021325283.1)	si:ch211-250e5.16 (NP_001093874.1)	86%	91%	4e-76
pdgfaa (NP_919407.2)	LOC103909601 (XP_009294688.1)	100%	100%	3e-147
c3b.2 (NP_001093490.1)	c3b.1 (XP_021325013.1)	88%	90%	0.0
capn1b (XP_005174088.1)	capn2b (NP_001018177.1)	63%	78%	0.0
capn8 (NP_001231009.1)	zgc:92480 (NP_001003485.1)	62%	79%	0.0
zgc:194551 (NP_001122268.1)	LOC100537407 (XP_003201140.1)	53%	69%	6e-119
LOC100537407 (XP_003201140.1)	zgc:194330 (NP_001122271.1)	49%	69%	8e-90
si:dkey-208m12.2 (XP_003201147.2)	wu:fu71h07 (NP_001077321.1)	33%	51%	3e-25
si:dkeyp-34c12.4 (XP_021325290.1)	LOC792657 (XP_009294726.2)	99%	99%	0.0
LOC792657 (XP_009294726.2)	pimr95 (XP_021325292.1)	99%	99%	4e-136
pimr95 (XP_021325292.1)	LOC792925 (XP_009294727.2)	99%	99%	1e-136
LOC792925 (XP_009294727.2)	LOC792997 (XP_009294728.2)	99%	99%	0.0
LOC792997 (XP_009294728.2)	si:dkey-205o12.1 (XP_009294729.2)	96%	96%	0.0
si:dkey-205o12.1 (XP_009294729.2)	pimr100 (XP_021325294.1)	98%	99%	0.0
si:dkey-169i5.4 (XP_009294721.1)	LOC101886973 (XP_009294735.1)	53%	70%	9e-58
LOC108181106 (XP_021325140.1)	LOC108181107 (XP_021325141.1)	96%	96%	2e-132
ssuh2.1 (XP_005161887.1)	ssuh2.2 (NP_001035467.1)	42%	58%	9e-91
ssuh2.2 (NP_001035467.1)	ssuh2.3 (NP_001120947.1)	67%	76%	7e-85
ssuh2.3 (NP_001120947.1)	ssuh2.4 (NP_001083037.2)	67%	78%	2e-85
si:ch1073-214b20.2 (XP_005161899.1)	si:ch73-304f21.1 (XP_009294773.1)	31%	47%	2e-18
LOC100334841 (XP_009294780.1)	LOC103909640 (XP_021325143.1)	39%	59%	1e-81
LOC103909640 (XP_021325143.1)	LOC103909641 (XP_021325137.1)	36%	54%	6e-35
si:ch211-276k2.1 (NP_001122192.1)	si:ch211-276k2.2 (XP_693604.5)	63%	81%	1e-81
trim35-34 (NP_001137520.1)	trim35-33 (XP_001342275.1)	74%	82%	0.0
trim35-33 (XP_001342275.1)	LOC100002570 (XP_005170606.1)	77%	83%	0.0
LOC100002570 (XP_005170606.1)	si:ch1073-324l1.1 (XP_001342383.3)	75%	81%	0.0
LOC100001620 (XP_001922589.1)	acy1 (XP_009294786.1)	95%	97%	0.0
ahsg1 (NP_997787.1)	fetub (XP_001922687.3)	27%	47%	3e-29
alpi.1 (XP_009294806.1)	alpi.2 (NP_001020359.1)	63%	78%	0.0
LOC101885979 (XP_021325541.1)	LOC101882238 (XP_009294844.1)	41%	70%	2e-24
LOC101882238 (XP_009294844.1)	cdh26.1 (XP_017209214.1)	33%	50%	2e-119
LOC100329486 (XP_002665359.4)	LOC101886366 (XP_021325752.1)	25%	44%	3e-31
LOC100002469 (XP_001336870.2)	snai1b (XP_021325526.1)	35%	50%	1e-23
kcna2b (XP_009294892.1)	LOC100330283 (XP_005174156.1)	78%	86%	0.0
LOC110438330 (XP_021325754.1)	LOC101884253 (XP_021325564.1)	30%	49%	6e-43
LOC101884253 (XP_021325564.1)	LOC101885725 (XP_021325755.1)	56%	70%	7e-77
LOC101885725 (XP_021325755.1)	LOC110437845 (XP_021325565.1)	55%	68%	4e-95
mipb (NP_001018356.1)	LOC101885864 (XP_005174182.1)	35%	52%	1e-45
ftr59 (XP_017209267.1)	ftr58 (XP_686163.5)	79%	88%	4e-173
ftr58 (XP_686163.5)	trim35-39 (NP_001107055.1)	23%	39%	9e-15
krt5 (XP_017209104.1)	krt8 (NP_956374.1)	72%	77%	0.0
krt18 (NP_848524.1)	si:ch211-133j6.3 (XP_692118.7)	52%	71%	6e-135
LOC570014 (XP_698534.3)	si:ch211-224l10.4 (XP_698560.1)	79%	88%	0.0
fbxo44 (NP_001008577.2)	zgc:153722 (NP_001070044.1)	74%	81%	4e-161
zgc:114081 (XP_021325499.1)	zgc:100832 (XP_021325462.1)	73%	79%	5e-151
zgc:100832 (XP_021325462.1)	zgc:173570 (XP_005162141.1)	81%	86%	3e-154
zgc:173570 (XP_005162141.1)	zgc:114174 (NP_001020352.1)	68%	79%	2e-128
dnmt3bb.3 (NP_001018315.1)	dnmt3bb.2 (NP_571461.1)	75%	84%	0.0
zgc:194282 (NP_001129722.2)	ptk6b (NP_001070140.1)	42%	58%	9e-133
chia.4 (NP_956740.1)	chia.5 (NP_001103511.2)	81%	86%	0.0
chia.5 (NP_001103511.2)	chia.6 (NP_955897.2)	88%	91%	0.0
pm20d1.2 (XP_021325524.1)	pm20d1.1 (NP_001032448.1)	76%	87%	0.0
klhdc8b (XP_021325604.1)	LOC110438320 (XP_021325605.1)	30%	46%	1e-12
bgnb (NP_001001825.2)	si:dkey-32e6.6 (XP_690189.3)	31%	48%	1e-33
lamb2 (XP_005162102.1)	lamb2l (XP_005162178.1)	46%	61%	0.0
si:rp71-17i16.4 (XP_001339131.1)	tnnc2 (NP_571638.1)	80%	92%	7e-80
her12 (NP_991182.1)	LOC100149863 (NP_001096598.1)	39%	56%	3e-29
LOC100148329 (NP_001154881.1)	her4.3 (NP_001154880.1)	99%	99%	2e-115
her4.4 (NP_001121862.1)	her4.2 (NP_571165.3)	98%	98%	2e-114
si:dkey-151g10.3 (XP_021325641.1)	erbb3b (XP_021325477.1)	30%	47%	1e-13
rca2.1 (NP_001013512.2)	rca2.2 (XP_693912.2)	70%	77%	0.0
LOC110438336 (XP_021325761.1)	LOC110438322 (XP_021325665.1)	33%	49%	4e-30
acvr1ba (XP_005162281.1)	acvrl1 (XP_021325398.1)	48%	62%	2e-148
LOC556451 (XP_005162381.1)	LOC556532 (XP_684448.3)	41%	59%	1e-63
tuba1a (NP_001177911.1)	tuba1b (NP_919369.2)	98%	99%	0.0
hoxc13a (NP_571618.1)	hoxc12a (NP_001104229.1)	56%	79%	8e-22
hoxc12a (NP_001104229.1)	hoxc11a (NP_571240.1)	48%	63%	6e-25
hoxc11a (NP_571240.1)	hoxc10a (XP_021325392.1)	64%	86%	5e-30
hoxc10a (XP_021325392.1)	hoxc9a (NP_571603.3)	67%	86%	3e-33
hoxc9a (NP_571603.3)	hoxc8a (NP_001005771.1)	67%	76%	1e-27
hoxc8a (NP_001005771.1)	hoxc6a (NP_571198.1)	38%	49%	9e-36
hoxc5a (XP_021325401.1)	hoxc4a (XP_021325400.1)	25%	41%	3e-06
LOC100006542 (XP_001345255.4)	tor1l1 (NP_001124104.1)	64%	77%	2e-84
tor1l1 (NP_001124104.1)	tor1l2 (XP_684868.5)	67%	81%	3e-164
tor1l2 (XP_684868.5)	tor1l3 (NP_957150.1)	65%	79%	2e-140
zfp64 (XP_002666563.1)	sall4 (NP_001074078.1)	33%	49%	2e-16
LOC793148 (XP_005174203.1)	LOC793479 (XP_001333240.4)	61%	75%	4e-134
LOC793479 (XP_001333240.4)	xcr1a.1 (XP_001332348.1)	82%	89%	1e-175
cyp2aa12 (NP_001103171.2)	cyp2aa6 (NP_001186898.2)	83%	92%	0.0
cyp2aa6 (NP_001186898.2)	cyp2aa11 (XP_017209157.1)	74%	85%	0.0
cyp2aa11 (XP_017209157.1)	LOC110437829 (XP_021325722.1)	77%	87%	4e-20
LOC110437829 (XP_021325722.1)	cyp2aa4 (NP_001002092.1)	66%	81%	3e-48
cyp2aa8 (XP_021325465.1)	cyp2aa9 (NP_001073320.1)	76%	90%	0.0
cyp2aa9 (NP_001073320.1)	cyp2aa1 (NP_001020728.2)	76%	89%	0.0
cyp2aa1 (NP_001020728.2)	cyp2aa2 (NP_001070926.1)	85%	93%	0.0
cyp2aa2 (NP_001070926.1)	cyp2aa3 (NP_938183.2)	78%	88%	0.0
cyp2ae1 (XP_009295394.1)	LOC103909721 (XP_009295398.2)	74%	88%	0.0
si:ch73-160p18.3 (XP_021325765.1)	LOC108179134 (XP_017209209.1)	66%	73%	2e-168
st8sia7.1 (XP_685638.4)	st8sia7.1p (XP_017209144.1)	74%	87%	0.0
btr32 (XP_021325749.1)	btr31 (XP_005170663.1)	76%	84%	4e-98
ccr12b.1 (XP_021325909.1)	ccr12b.2 (XP_002666623.1)	76%	86%	0.0
LOC558353 (XP_686649.5)	f13a1a.1 (XP_009295495.1)	63%	78%	0.0
si:dkey-105h11.2 (XP_017209468.2)	si:ch211-157j23.2 (XP_021325936.1)	89%	92%	0.0
LOC108181540 (XP_017209471.1)	si:ch211-157j23.5 (XP_021325905.1)	89%	95%	2e-117
LOC108181524 (XP_021325938.1)	zgc:174877 (XP_021325886.1)	50%	64%	9e-23
zgc:171977 (NP_001096117.2)	LOC100537597 (XP_021325962.1)	89%	92%	0.0
LOC100537597 (XP_021325962.1)	zgc:152652 (XP_005162630.1)	91%	93%	0.0
